"site_code","date","tmp_degrees_Celsius","plotdate","month","year"
"abisko.se","Jan/16/2001",-10.3000001907349,2001-01-16,"Jan",2001
"ahth.is","Jan/16/2001",-0.800000011920929,2001-01-16,"Jan",2001
"amcamp.us","Jan/16/2001",4.30000019073486,2001-01-16,"Jan",2001
"amlr.is","Jan/16/2001",-0.800000011920929,2001-01-16,"Jan",2001
"anti.ec","Jan/16/2001",11.4000005722046,2001-01-16,"Jan",2001
"arch.us","Jan/16/2001",14.8000001907349,2001-01-16,"Jan",2001
"azi.cn","Jan/16/2001",-9.5,2001-01-16,"Jan",2001
"azitwo.cn","Jan/16/2001",-9.5,2001-01-16,"Jan",2001
"badlau.de","Jan/16/2001",0.800000011920929,2001-01-16,"Jan",2001
"bari.ar","Jan/16/2001",12,2001-01-16,"Jan",2001
"barta.us","Jan/16/2001",-4.59999990463257,2001-01-16,"Jan",2001
"bayr.de","Jan/16/2001",-1,2001-01-16,"Jan",2001
"bldr.us","Jan/16/2001",-3.5,2001-01-16,"Jan",2001
"bnbt.us","Jan/16/2001",-1.70000004768372,2001-01-16,"Jan",2001
"bnch.us","Jan/16/2001",-2.20000004768372,2001-01-16,"Jan",2001
"bogong.au","Jan/16/2001",20.2000007629395,2001-01-16,"Jan",2001
"bttr.us","Jan/16/2001",-2.20000004768372,2001-01-16,"Jan",2001
"bunya.au","Jan/16/2001",24,2001-01-16,"Jan",2001
"burrawan.au","Jan/16/2001",25.6000003814697,2001-01-16,"Jan",2001
"burren.ie","Jan/16/2001",3.90000009536743,2001-01-16,"Jan",2001
"bynb.cn","Jan/16/2001",-19.5,2001-01-16,"Jan",2001
"cbgb.us","Jan/16/2001",-4.90000009536743,2001-01-16,"Jan",2001
"cdcr.us","Jan/16/2001",-7.70000028610229,2001-01-16,"Jan",2001
"cdpt.us","Jan/16/2001",-2.10000014305115,2001-01-16,"Jan",2001
"cereep.fr","Jan/16/2001",5.70000028610229,2001-01-16,"Jan",2001
"chilcas.ar","Jan/16/2001",23,2001-01-16,"Jan",2001
"comp.pt","Jan/16/2001",12.4000005722046,2001-01-16,"Jan",2001
"cowi.ca","Jan/16/2001",3.90000009536743,2001-01-16,"Jan",2001
"derr.au","Jan/16/2001",22.7000007629395,2001-01-16,"Jan",2001
"doane.us","Jan/16/2001",-3.29999995231628,2001-01-16,"Jan",2001
"drake.za","Jan/16/2001",21,2001-01-16,"Jan",2001
"elkh.us","Jan/16/2001",9.60000038146973,2001-01-16,"Jan",2001
"elliot.us","Jan/16/2001",13.4000005722046,2001-01-16,"Jan",2001
"elva.ee","Jan/16/2001",-2.10000014305115,2001-01-16,"Jan",2001
"ethamc.au","Jan/16/2001",31.2000007629395,2001-01-16,"Jan",2001
"ethass.au","Jan/16/2001",31.2000007629395,2001-01-16,"Jan",2001
"fnly.us","Jan/16/2001",4.80000019073486,2001-01-16,"Jan",2001
"free.de","Jan/16/2001",2.60000014305115,2001-01-16,"Jan",2001
"frue.ch","Jan/16/2001",0.800000011920929,2001-01-16,"Jan",2001
"gall.it","Jan/16/2001",6.40000009536743,2001-01-16,"Jan",2001
"gcnban.cn","Jan/16/2001",-9.80000019073486,2001-01-16,"Jan",2001
"gcndan.cn","Jan/16/2001",-7.80000019073486,2001-01-16,"Jan",2001
"gcnhai.cn","Jan/16/2001",-13.6999998092651,2001-01-16,"Jan",2001
"gcnhon.cn","Jan/16/2001",-7.70000028610229,2001-01-16,"Jan",2001
"gcnhul.cn","Jan/16/2001",-28.7000007629395,2001-01-16,"Jan",2001
"gcnnaq.cn","Jan/16/2001",-12.4000005722046,2001-01-16,"Jan",2001
"gcnsui.cn","Jan/16/2001",-23.1000003814697,2001-01-16,"Jan",2001
"gcnura.cn","Jan/16/2001",-10.4000005722046,2001-01-16,"Jan",2001
"gcnxil.cn","Jan/16/2001",-19.8999996185303,2001-01-16,"Jan",2001
"gcnyan.cn","Jan/16/2001",-6.30000019073486,2001-01-16,"Jan",2001
"gcnyou.cn","Jan/16/2001",-11.3000001907349,2001-01-16,"Jan",2001
"gilb.za","Jan/16/2001",20.1000003814697,2001-01-16,"Jan",2001
"glac.us","Jan/16/2001",4.40000009536743,2001-01-16,"Jan",2001
"glcr.us","Jan/16/2001",-4.09999990463257,2001-01-16,"Jan",2001
"hall.us","Jan/16/2001",0.699999988079071,2001-01-16,"Jan",2001
"hart.us","Jan/16/2001",-3,2001-01-16,"Jan",2001
"hast.us","Jan/16/2001",8.60000038146973,2001-01-16,"Jan",2001
"hero.uk","Jan/16/2001",3.79999995231628,2001-01-16,"Jan",2001
"hnvr.us","Jan/16/2001",-7.40000009536743,2001-01-16,"Jan",2001
"hogone.us","Jan/16/2001",3.60000014305115,2001-01-16,"Jan",2001
"hogtwo.us","Jan/16/2001",3.60000014305115,2001-01-16,"Jan",2001
"hopl.us","Jan/16/2001",6.59999990463257,2001-01-16,"Jan",2001
"hustai.mn","Jan/16/2001",-23.7000007629395,2001-01-16,"Jan",2001
"jasp.us","Jan/16/2001",8.90000057220459,2001-01-16,"Jan",2001
"jena.de","Jan/16/2001",-0.400000005960464,2001-01-16,"Jan",2001
"jorn.us","Jan/16/2001",3.20000004768372,2001-01-16,"Jan",2001
"kark.se","Jan/16/2001",-10.1000003814697,2001-01-16,"Jan",2001
"kbs.us","Jan/16/2001",-3.60000014305115,2001-01-16,"Jan",2001
"kibber.in","Jan/16/2001",-11.5,2001-01-16,"Jan",2001
"kidman.au","Jan/16/2001",30.5,2001-01-16,"Jan",2001
"kilp.fi","Jan/16/2001",-11.1999998092651,2001-01-16,"Jan",2001
"kiny.au","Jan/16/2001",25.8000011444092,2001-01-16,"Jan",2001
"kirik.ee","Jan/16/2001",-0.300000011920929,2001-01-16,"Jan",2001
"koffler.ca","Jan/16/2001",-6.5,2001-01-16,"Jan",2001
"konz.us","Jan/16/2001",-0.600000023841858,2001-01-16,"Jan",2001
"konzn1b.us","Jan/16/2001",-0.600000023841858,2001-01-16,"Jan",2001
"lagoas.br","Jan/16/2001",28,2001-01-16,"Jan",2001
"lake.us","Jan/16/2001",-7.40000009536743,2001-01-16,"Jan",2001
"lakta.se","Jan/16/2001",-10.3000001907349,2001-01-16,"Jan",2001
"lancaster.uk","Jan/16/2001",2.79999995231628,2001-01-16,"Jan",2001
"lead.us","Jan/16/2001",6.80000019073486,2001-01-16,"Jan",2001
"look.us","Jan/16/2001",0.5,2001-01-16,"Jan",2001
"lubb.us","Jan/16/2001",3.5,2001-01-16,"Jan",2001
"marc.ar","Jan/16/2001",21.2000007629395,2001-01-16,"Jan",2001
"mcdan.us","Jan/16/2001",-0.800000011920929,2001-01-16,"Jan",2001
"mcla.us","Jan/16/2001",6.40000009536743,2001-01-16,"Jan",2001
"meto.us","Jan/16/2001",3.60000014305115,2001-01-16,"Jan",2001
"mitch.au","Jan/16/2001",29.3999996185303,2001-01-16,"Jan",2001
"msla.us","Jan/16/2001",-4.70000028610229,2001-01-16,"Jan",2001
"msum.us","Jan/16/2001",-9.90000057220459,2001-01-16,"Jan",2001
"mtca.au","Jan/16/2001",25.8000011444092,2001-01-16,"Jan",2001
"neba.jp","Jan/16/2001",-1.80000007152557,2001-01-16,"Jan",2001
"nilla.au","Jan/16/2001",23.1000003814697,2001-01-16,"Jan",2001
"nioo.nl","Jan/16/2001",2.79999995231628,2001-01-16,"Jan",2001
"niwo.us","Jan/16/2001",-3.5,2001-01-16,"Jan",2001
"ovor.mn","Jan/16/2001",-24.1000003814697,2001-01-16,"Jan",2001
"pampa.ar","Jan/16/2001",24.2000007629395,2001-01-16,"Jan",2001
"pape.de","Jan/16/2001",2.10000014305115,2001-01-16,"Jan",2001
"pich.ec","Jan/16/2001",15.5,2001-01-16,"Jan",2001
"ping.au","Jan/16/2001",24.3999996185303,2001-01-16,"Jan",2001
"pinj.au","Jan/16/2001",25.1000003814697,2001-01-16,"Jan",2001
"podo.ec","Jan/16/2001",16.7000007629395,2001-01-16,"Jan",2001
"potrok.ar","Jan/16/2001",11.8000001907349,2001-01-16,"Jan",2001
"ramsay.us","Jan/16/2001",8,2001-01-16,"Jan",2001
"rook.uk","Jan/16/2001",3.79999995231628,2001-01-16,"Jan",2001
"saana.fi","Jan/16/2001",-11.1999998092651,2001-01-16,"Jan",2001
"sage.us","Jan/16/2001",-1.10000002384186,2001-01-16,"Jan",2001
"saline.us","Jan/16/2001",-1.39999997615814,2001-01-16,"Jan",2001
"sava.us","Jan/16/2001",7.20000028610229,2001-01-16,"Jan",2001
"sedg.us","Jan/16/2001",10,2001-01-16,"Jan",2001
"sereng.tz","Jan/16/2001",22.3999996185303,2001-01-16,"Jan",2001
"sevi.us","Jan/16/2001",0.200000002980232,2001-01-16,"Jan",2001
"sgs.us","Jan/16/2001",-1.39999997615814,2001-01-16,"Jan",2001
"shps.us","Jan/16/2001",-6.30000019073486,2001-01-16,"Jan",2001
"sier.us","Jan/16/2001",6.20000028610229,2001-01-16,"Jan",2001
"sirsi.in","Jan/16/2001",24.6000003814697,2001-01-16,"Jan",2001
"smith.us","Jan/16/2001",4.20000028610229,2001-01-16,"Jan",2001
"spin.us","Jan/16/2001",-0.699999988079071,2001-01-16,"Jan",2001
"spv.ar","Jan/16/2001",20.1000003814697,2001-01-16,"Jan",2001
"summ.za","Jan/16/2001",22.8999996185303,2001-01-16,"Jan",2001
"sval.no","Jan/16/2001",-13.1999998092651,2001-01-16,"Jan",2001
"temple.us","Jan/16/2001",6.90000009536743,2001-01-16,"Jan",2001
"thth.is","Jan/16/2001",-1.70000004768372,2001-01-16,"Jan",2001
"tmlr.is","Jan/16/2001",-1.70000004768372,2001-01-16,"Jan",2001
"trel.us","Jan/16/2001",-3.60000014305115,2001-01-16,"Jan",2001
"tyso.us","Jan/16/2001",-0.800000011920929,2001-01-16,"Jan",2001
"ucsc.us","Jan/16/2001",8.60000038146973,2001-01-16,"Jan",2001
"ufrec.us","Jan/16/2001",14.4000005722046,2001-01-16,"Jan",2001
"ukul.za","Jan/16/2001",20.5,2001-01-16,"Jan",2001
"unc.us","Jan/16/2001",3.20000004768372,2001-01-16,"Jan",2001
"uwo.ca","Jan/16/2001",-5.20000028610229,2001-01-16,"Jan",2001
"valm.ch","Jan/16/2001",-7.09999990463257,2001-01-16,"Jan",2001
"vaqu.mx","Jan/16/2001",12.9000005722046,2001-01-16,"Jan",2001
"varexp.no","Jan/16/2001",-6.40000009536743,2001-01-16,"Jan",2001
"vargrass.no","Jan/16/2001",-5.5,2001-01-16,"Jan",2001
"varheath.no","Jan/16/2001",-5.5,2001-01-16,"Jan",2001
"vass.se","Jan/16/2001",-10.1000003814697,2001-01-16,"Jan",2001
"wupatki.us","Jan/16/2001",8.5,2001-01-16,"Jan",2001
"xilin.cn","Jan/16/2001",-19.8999996185303,2001-01-16,"Jan",2001
"yarra.au","Jan/16/2001",24.3999996185303,2001-01-16,"Jan",2001
"abisko.se","Feb/15/2001",-16.2000007629395,2001-02-15,"Feb",2001
"ahth.is","Feb/15/2001",-2.5,2001-02-15,"Feb",2001
"amcamp.us","Feb/15/2001",3.60000014305115,2001-02-15,"Feb",2001
"amlr.is","Feb/15/2001",-2.5,2001-02-15,"Feb",2001
"anti.ec","Feb/15/2001",11.6999998092651,2001-02-15,"Feb",2001
"arch.us","Feb/15/2001",20.6000003814697,2001-02-15,"Feb",2001
"azi.cn","Feb/15/2001",-5.70000028610229,2001-02-15,"Feb",2001
"azitwo.cn","Feb/15/2001",-5.70000028610229,2001-02-15,"Feb",2001
"badlau.de","Feb/15/2001",2.29999995231628,2001-02-15,"Feb",2001
"bari.ar","Feb/15/2001",12.5,2001-02-15,"Feb",2001
"barta.us","Feb/15/2001",-8.5,2001-02-15,"Feb",2001
"bayr.de","Feb/15/2001",1.30000007152557,2001-02-15,"Feb",2001
"bldr.us","Feb/15/2001",-4.70000028610229,2001-02-15,"Feb",2001
"bnbt.us","Feb/15/2001",-2.60000014305115,2001-02-15,"Feb",2001
"bnch.us","Feb/15/2001",-1.5,2001-02-15,"Feb",2001
"bogong.au","Feb/15/2001",19.2000007629395,2001-02-15,"Feb",2001
"bttr.us","Feb/15/2001",-1.5,2001-02-15,"Feb",2001
"bunya.au","Feb/15/2001",23.3000011444092,2001-02-15,"Feb",2001
"burrawan.au","Feb/15/2001",24.6000003814697,2001-02-15,"Feb",2001
"burren.ie","Feb/15/2001",4.80000019073486,2001-02-15,"Feb",2001
"bynb.cn","Feb/15/2001",-14.8000001907349,2001-02-15,"Feb",2001
"cbgb.us","Feb/15/2001",-6.20000028610229,2001-02-15,"Feb",2001
"cdcr.us","Feb/15/2001",-11.9000005722046,2001-02-15,"Feb",2001
"cdpt.us","Feb/15/2001",-4.30000019073486,2001-02-15,"Feb",2001
"cereep.fr","Feb/15/2001",6.40000009536743,2001-02-15,"Feb",2001
"chilcas.ar","Feb/15/2001",23.3000011444092,2001-02-15,"Feb",2001
"comp.pt","Feb/15/2001",13.1000003814697,2001-02-15,"Feb",2001
"cowi.ca","Feb/15/2001",2.79999995231628,2001-02-15,"Feb",2001
"derr.au","Feb/15/2001",22.3999996185303,2001-02-15,"Feb",2001
"doane.us","Feb/15/2001",-5.59999990463257,2001-02-15,"Feb",2001
"drake.za","Feb/15/2001",20.1000003814697,2001-02-15,"Feb",2001
"elkh.us","Feb/15/2001",10,2001-02-15,"Feb",2001
"elliot.us","Feb/15/2001",12.6999998092651,2001-02-15,"Feb",2001
"elva.ee","Feb/15/2001",-5.70000028610229,2001-02-15,"Feb",2001
"ethamc.au","Feb/15/2001",30.5,2001-02-15,"Feb",2001
"ethass.au","Feb/15/2001",30.5,2001-02-15,"Feb",2001
"fnly.us","Feb/15/2001",5,2001-02-15,"Feb",2001
"free.de","Feb/15/2001",4.5,2001-02-15,"Feb",2001
"frue.ch","Feb/15/2001",2.5,2001-02-15,"Feb",2001
"gall.it","Feb/15/2001",7.20000028610229,2001-02-15,"Feb",2001
"gcnban.cn","Feb/15/2001",-7.40000009536743,2001-02-15,"Feb",2001
"gcndan.cn","Feb/15/2001",-5.5,2001-02-15,"Feb",2001
"gcnhai.cn","Feb/15/2001",-11.3000001907349,2001-02-15,"Feb",2001
"gcnhon.cn","Feb/15/2001",-3.90000009536743,2001-02-15,"Feb",2001
"gcnhul.cn","Feb/15/2001",-23.8999996185303,2001-02-15,"Feb",2001
"gcnnaq.cn","Feb/15/2001",-9.10000038146973,2001-02-15,"Feb",2001
"gcnsui.cn","Feb/15/2001",-17.3000011444092,2001-02-15,"Feb",2001
"gcnura.cn","Feb/15/2001",-5.40000009536743,2001-02-15,"Feb",2001
"gcnxil.cn","Feb/15/2001",-14.9000005722046,2001-02-15,"Feb",2001
"gcnyan.cn","Feb/15/2001",-3.10000014305115,2001-02-15,"Feb",2001
"gcnyou.cn","Feb/15/2001",-6.5,2001-02-15,"Feb",2001
"gilb.za","Feb/15/2001",19.7000007629395,2001-02-15,"Feb",2001
"glac.us","Feb/15/2001",4,2001-02-15,"Feb",2001
"glcr.us","Feb/15/2001",-6.30000019073486,2001-02-15,"Feb",2001
"hall.us","Feb/15/2001",6.20000028610229,2001-02-15,"Feb",2001
"hart.us","Feb/15/2001",-1,2001-02-15,"Feb",2001
"hast.us","Feb/15/2001",8.30000019073486,2001-02-15,"Feb",2001
"hero.uk","Feb/15/2001",4.70000028610229,2001-02-15,"Feb",2001
"hnvr.us","Feb/15/2001",-5.70000028610229,2001-02-15,"Feb",2001
"hogone.us","Feb/15/2001",6.40000009536743,2001-02-15,"Feb",2001
"hogtwo.us","Feb/15/2001",6.40000009536743,2001-02-15,"Feb",2001
"hopl.us","Feb/15/2001",7.20000028610229,2001-02-15,"Feb",2001
"hustai.mn","Feb/15/2001",-16.8000011444092,2001-02-15,"Feb",2001
"jasp.us","Feb/15/2001",9.60000038146973,2001-02-15,"Feb",2001
"jena.de","Feb/15/2001",1.5,2001-02-15,"Feb",2001
"jorn.us","Feb/15/2001",6.20000028610229,2001-02-15,"Feb",2001
"kark.se","Feb/15/2001",-16.3999996185303,2001-02-15,"Feb",2001
"kbs.us","Feb/15/2001",-2.10000014305115,2001-02-15,"Feb",2001
"kibber.in","Feb/15/2001",-9,2001-02-15,"Feb",2001
"kidman.au","Feb/15/2001",29.3000011444092,2001-02-15,"Feb",2001
"kilp.fi","Feb/15/2001",-16.8999996185303,2001-02-15,"Feb",2001
"kiny.au","Feb/15/2001",24.5,2001-02-15,"Feb",2001
"kirik.ee","Feb/15/2001",-5.09999990463257,2001-02-15,"Feb",2001
"koffler.ca","Feb/15/2001",-5.80000019073486,2001-02-15,"Feb",2001
"konz.us","Feb/15/2001",-1.70000004768372,2001-02-15,"Feb",2001
"konzn1b.us","Feb/15/2001",-1.70000004768372,2001-02-15,"Feb",2001
"lagoas.br","Feb/15/2001",28.1000003814697,2001-02-15,"Feb",2001
"lake.us","Feb/15/2001",-11.6000003814697,2001-02-15,"Feb",2001
"lakta.se","Feb/15/2001",-16.2000007629395,2001-02-15,"Feb",2001
"lancaster.uk","Feb/15/2001",3.60000014305115,2001-02-15,"Feb",2001
"lead.us","Feb/15/2001",5.40000009536743,2001-02-15,"Feb",2001
"look.us","Feb/15/2001",1,2001-02-15,"Feb",2001
"lubb.us","Feb/15/2001",6.90000009536743,2001-02-15,"Feb",2001
"marc.ar","Feb/15/2001",22,2001-02-15,"Feb",2001
"mcdan.us","Feb/15/2001",2,2001-02-15,"Feb",2001
"mcla.us","Feb/15/2001",7.80000019073486,2001-02-15,"Feb",2001
"meto.us","Feb/15/2001",6.40000009536743,2001-02-15,"Feb",2001
"mitch.au","Feb/15/2001",28.8000011444092,2001-02-15,"Feb",2001
"msla.us","Feb/15/2001",-5.90000009536743,2001-02-15,"Feb",2001
"msum.us","Feb/15/2001",-15.1000003814697,2001-02-15,"Feb",2001
"mtca.au","Feb/15/2001",22.8999996185303,2001-02-15,"Feb",2001
"neba.jp","Feb/15/2001",0.300000011920929,2001-02-15,"Feb",2001
"nilla.au","Feb/15/2001",22.5,2001-02-15,"Feb",2001
"nioo.nl","Feb/15/2001",4.20000028610229,2001-02-15,"Feb",2001
"niwo.us","Feb/15/2001",-4.70000028610229,2001-02-15,"Feb",2001
"ovor.mn","Feb/15/2001",-17.8999996185303,2001-02-15,"Feb",2001
"pampa.ar","Feb/15/2001",24.8999996185303,2001-02-15,"Feb",2001
"pape.de","Feb/15/2001",3,2001-02-15,"Feb",2001
"pich.ec","Feb/15/2001",15.6999998092651,2001-02-15,"Feb",2001
"ping.au","Feb/15/2001",22.5,2001-02-15,"Feb",2001
"pinj.au","Feb/15/2001",24.3999996185303,2001-02-15,"Feb",2001
"podo.ec","Feb/15/2001",17.1000003814697,2001-02-15,"Feb",2001
"potrok.ar","Feb/15/2001",11.1999998092651,2001-02-15,"Feb",2001
"ramsay.us","Feb/15/2001",13.9000005722046,2001-02-15,"Feb",2001
"rook.uk","Feb/15/2001",4.70000028610229,2001-02-15,"Feb",2001
"saana.fi","Feb/15/2001",-16.8999996185303,2001-02-15,"Feb",2001
"sage.us","Feb/15/2001",-0.800000011920929,2001-02-15,"Feb",2001
"saline.us","Feb/15/2001",-2.40000009536743,2001-02-15,"Feb",2001
"sava.us","Feb/15/2001",12,2001-02-15,"Feb",2001
"sedg.us","Feb/15/2001",9.30000019073486,2001-02-15,"Feb",2001
"sereng.tz","Feb/15/2001",23.3999996185303,2001-02-15,"Feb",2001
"sevi.us","Feb/15/2001",3.20000004768372,2001-02-15,"Feb",2001
"sgs.us","Feb/15/2001",-2.90000009536743,2001-02-15,"Feb",2001
"shps.us","Feb/15/2001",-7.09999990463257,2001-02-15,"Feb",2001
"sier.us","Feb/15/2001",7.70000028610229,2001-02-15,"Feb",2001
"sirsi.in","Feb/15/2001",25.7000007629395,2001-02-15,"Feb",2001
"smith.us","Feb/15/2001",3.40000009536743,2001-02-15,"Feb",2001
"spin.us","Feb/15/2001",3.60000014305115,2001-02-15,"Feb",2001
"spv.ar","Feb/15/2001",20.1000003814697,2001-02-15,"Feb",2001
"summ.za","Feb/15/2001",22.8000011444092,2001-02-15,"Feb",2001
"sval.no","Feb/15/2001",-14.6000003814697,2001-02-15,"Feb",2001
"temple.us","Feb/15/2001",11.6000003814697,2001-02-15,"Feb",2001
"thth.is","Feb/15/2001",-3.70000004768372,2001-02-15,"Feb",2001
"tmlr.is","Feb/15/2001",-3.70000004768372,2001-02-15,"Feb",2001
"trel.us","Feb/15/2001",-0.900000035762787,2001-02-15,"Feb",2001
"tyso.us","Feb/15/2001",1.39999997615814,2001-02-15,"Feb",2001
"ucsc.us","Feb/15/2001",9.40000057220459,2001-02-15,"Feb",2001
"ufrec.us","Feb/15/2001",20.3000011444092,2001-02-15,"Feb",2001
"ukul.za","Feb/15/2001",20.3999996185303,2001-02-15,"Feb",2001
"unc.us","Feb/15/2001",6.80000019073486,2001-02-15,"Feb",2001
"uwo.ca","Feb/15/2001",-4.5,2001-02-15,"Feb",2001
"valm.ch","Feb/15/2001",-6.80000019073486,2001-02-15,"Feb",2001
"vaqu.mx","Feb/15/2001",14.8000001907349,2001-02-15,"Feb",2001
"varexp.no","Feb/15/2001",-13,2001-02-15,"Feb",2001
"vargrass.no","Feb/15/2001",-12.4000005722046,2001-02-15,"Feb",2001
"varheath.no","Feb/15/2001",-12.4000005722046,2001-02-15,"Feb",2001
"vass.se","Feb/15/2001",-16.3999996185303,2001-02-15,"Feb",2001
"wupatki.us","Feb/15/2001",10.3000001907349,2001-02-15,"Feb",2001
"xilin.cn","Feb/15/2001",-14.9000005722046,2001-02-15,"Feb",2001
"yarra.au","Feb/15/2001",23.8000011444092,2001-02-15,"Feb",2001
"abisko.se","Mar/16/2001",-14.9000005722046,2001-03-16,"Mar",2001
"ahth.is","Mar/16/2001",-3.70000004768372,2001-03-16,"Mar",2001
"amcamp.us","Mar/16/2001",6.20000028610229,2001-03-16,"Mar",2001
"amlr.is","Mar/16/2001",-3.70000004768372,2001-03-16,"Mar",2001
"anti.ec","Mar/16/2001",11.4000005722046,2001-03-16,"Mar",2001
"arch.us","Mar/16/2001",20.3000011444092,2001-03-16,"Mar",2001
"azi.cn","Mar/16/2001",-2.5,2001-03-16,"Mar",2001
"azitwo.cn","Mar/16/2001",-2.5,2001-03-16,"Mar",2001
"badlau.de","Mar/16/2001",4.20000028610229,2001-03-16,"Mar",2001
"bari.ar","Mar/16/2001",9.69999980926514,2001-03-16,"Mar",2001
"barta.us","Mar/16/2001",-0.699999988079071,2001-03-16,"Mar",2001
"bayr.de","Mar/16/2001",4.20000028610229,2001-03-16,"Mar",2001
"bldr.us","Mar/16/2001",0.699999988079071,2001-03-16,"Mar",2001
"bnbt.us","Mar/16/2001",4.09999990463257,2001-03-16,"Mar",2001
"bnch.us","Mar/16/2001",1.5,2001-03-16,"Mar",2001
"bogong.au","Mar/16/2001",13.9000005722046,2001-03-16,"Mar",2001
"bttr.us","Mar/16/2001",1.5,2001-03-16,"Mar",2001
"bunya.au","Mar/16/2001",23.5,2001-03-16,"Mar",2001
"burrawan.au","Mar/16/2001",23.8000011444092,2001-03-16,"Mar",2001
"burren.ie","Mar/16/2001",5.70000028610229,2001-03-16,"Mar",2001
"bynb.cn","Mar/16/2001",-5.70000028610229,2001-03-16,"Mar",2001
"cbgb.us","Mar/16/2001",0.300000011920929,2001-03-16,"Mar",2001
"cdcr.us","Mar/16/2001",-3,2001-03-16,"Mar",2001
"cdpt.us","Mar/16/2001",2.5,2001-03-16,"Mar",2001
"cereep.fr","Mar/16/2001",9.60000038146973,2001-03-16,"Mar",2001
"chilcas.ar","Mar/16/2001",20.3999996185303,2001-03-16,"Mar",2001
"comp.pt","Mar/16/2001",15.5,2001-03-16,"Mar",2001
"cowi.ca","Mar/16/2001",5.30000019073486,2001-03-16,"Mar",2001
"derr.au","Mar/16/2001",17.8000011444092,2001-03-16,"Mar",2001
"doane.us","Mar/16/2001",1.70000004768372,2001-03-16,"Mar",2001
"drake.za","Mar/16/2001",19.6000003814697,2001-03-16,"Mar",2001
"elkh.us","Mar/16/2001",12.6999998092651,2001-03-16,"Mar",2001
"elliot.us","Mar/16/2001",15.5,2001-03-16,"Mar",2001
"elva.ee","Mar/16/2001",-2.5,2001-03-16,"Mar",2001
"ethamc.au","Mar/16/2001",28,2001-03-16,"Mar",2001
"ethass.au","Mar/16/2001",28,2001-03-16,"Mar",2001
"fnly.us","Mar/16/2001",8,2001-03-16,"Mar",2001
"free.de","Mar/16/2001",8.10000038146973,2001-03-16,"Mar",2001
"frue.ch","Mar/16/2001",6.30000019073486,2001-03-16,"Mar",2001
"gall.it","Mar/16/2001",10.5,2001-03-16,"Mar",2001
"gcnban.cn","Mar/16/2001",-6.30000019073486,2001-03-16,"Mar",2001
"gcndan.cn","Mar/16/2001",-4.90000009536743,2001-03-16,"Mar",2001
"gcnhai.cn","Mar/16/2001",-7.40000009536743,2001-03-16,"Mar",2001
"gcnhon.cn","Mar/16/2001",-0.699999988079071,2001-03-16,"Mar",2001
"gcnhul.cn","Mar/16/2001",-12.3000001907349,2001-03-16,"Mar",2001
"gcnnaq.cn","Mar/16/2001",-7.80000019073486,2001-03-16,"Mar",2001
"gcnsui.cn","Mar/16/2001",-5,2001-03-16,"Mar",2001
"gcnura.cn","Mar/16/2001",-0.699999988079071,2001-03-16,"Mar",2001
"gcnxil.cn","Mar/16/2001",-7.80000019073486,2001-03-16,"Mar",2001
"gcnyan.cn","Mar/16/2001",2.79999995231628,2001-03-16,"Mar",2001
"gcnyou.cn","Mar/16/2001",0,2001-03-16,"Mar",2001
"gilb.za","Mar/16/2001",19.6000003814697,2001-03-16,"Mar",2001
"glac.us","Mar/16/2001",6.30000019073486,2001-03-16,"Mar",2001
"glcr.us","Mar/16/2001",0.900000035762787,2001-03-16,"Mar",2001
"hall.us","Mar/16/2001",6.5,2001-03-16,"Mar",2001
"hart.us","Mar/16/2001",3.79999995231628,2001-03-16,"Mar",2001
"hast.us","Mar/16/2001",10.6999998092651,2001-03-16,"Mar",2001
"hero.uk","Mar/16/2001",6.09999990463257,2001-03-16,"Mar",2001
"hnvr.us","Mar/16/2001",-2.40000009536743,2001-03-16,"Mar",2001
"hogone.us","Mar/16/2001",7.59999990463257,2001-03-16,"Mar",2001
"hogtwo.us","Mar/16/2001",7.59999990463257,2001-03-16,"Mar",2001
"hopl.us","Mar/16/2001",10.1000003814697,2001-03-16,"Mar",2001
"hustai.mn","Mar/16/2001",-10,2001-03-16,"Mar",2001
"jasp.us","Mar/16/2001",12.6999998092651,2001-03-16,"Mar",2001
"jena.de","Mar/16/2001",3.29999995231628,2001-03-16,"Mar",2001
"jorn.us","Mar/16/2001",8.80000019073486,2001-03-16,"Mar",2001
"kark.se","Mar/16/2001",-15.5,2001-03-16,"Mar",2001
"kbs.us","Mar/16/2001",0.800000011920929,2001-03-16,"Mar",2001
"kibber.in","Mar/16/2001",-5.59999990463257,2001-03-16,"Mar",2001
"kidman.au","Mar/16/2001",28.2000007629395,2001-03-16,"Mar",2001
"kilp.fi","Mar/16/2001",-15.6000003814697,2001-03-16,"Mar",2001
"kiny.au","Mar/16/2001",19,2001-03-16,"Mar",2001
"kirik.ee","Mar/16/2001",-2.10000014305115,2001-03-16,"Mar",2001
"koffler.ca","Mar/16/2001",-3.40000009536743,2001-03-16,"Mar",2001
"konz.us","Mar/16/2001",4.90000009536743,2001-03-16,"Mar",2001
"konzn1b.us","Mar/16/2001",4.90000009536743,2001-03-16,"Mar",2001
"lagoas.br","Mar/16/2001",27.8000011444092,2001-03-16,"Mar",2001
"lake.us","Mar/16/2001",-3.40000009536743,2001-03-16,"Mar",2001
"lakta.se","Mar/16/2001",-14.9000005722046,2001-03-16,"Mar",2001
"lancaster.uk","Mar/16/2001",4.20000028610229,2001-03-16,"Mar",2001
