"site_code","date","tmp_degrees_Celsius","plotdate","month","year"
"lead.us","Jan/16/1991",5.30000019073486,1991-01-16,"Jan",1991
"look.us","Jan/16/1991",-0.300000011920929,1991-01-16,"Jan",1991
"lubb.us","Jan/16/1991",2.79999995231628,1991-01-16,"Jan",1991
"marc.ar","Jan/16/1991",19.8999996185303,1991-01-16,"Jan",1991
"mcdan.us","Jan/16/1991",0.100000001490116,1991-01-16,"Jan",1991
"mcla.us","Jan/16/1991",7.5,1991-01-16,"Jan",1991
"meto.us","Jan/16/1991",5.40000009536743,1991-01-16,"Jan",1991
"mitch.au","Jan/16/1991",27.8999996185303,1991-01-16,"Jan",1991
"msla.us","Jan/16/1991",-5.70000028610229,1991-01-16,"Jan",1991
"msum.us","Jan/16/1991",-14.6000003814697,1991-01-16,"Jan",1991
"mtca.au","Jan/16/1991",25.3000011444092,1991-01-16,"Jan",1991
"neba.jp","Jan/16/1991",-0.5,1991-01-16,"Jan",1991
"nilla.au","Jan/16/1991",21.3000011444092,1991-01-16,"Jan",1991
"nioo.nl","Jan/16/1991",3.10000014305115,1991-01-16,"Jan",1991
"niwo.us","Jan/16/1991",-5,1991-01-16,"Jan",1991
"ovor.mn","Jan/16/1991",-23.6000003814697,1991-01-16,"Jan",1991
"pampa.ar","Jan/16/1991",23.2000007629395,1991-01-16,"Jan",1991
"pape.de","Jan/16/1991",2.79999995231628,1991-01-16,"Jan",1991
"pich.ec","Jan/16/1991",15.5,1991-01-16,"Jan",1991
"ping.au","Jan/16/1991",24.1000003814697,1991-01-16,"Jan",1991
"pinj.au","Jan/16/1991",26,1991-01-16,"Jan",1991
"podo.ec","Jan/16/1991",16.1000003814697,1991-01-16,"Jan",1991
"potrok.ar","Jan/16/1991",13.1000003814697,1991-01-16,"Jan",1991
"ramsay.us","Jan/16/1991",10.1000003814697,1991-01-16,"Jan",1991
"rook.uk","Jan/16/1991",3.29999995231628,1991-01-16,"Jan",1991
"saana.fi","Jan/16/1991",-11.8000001907349,1991-01-16,"Jan",1991
"sage.us","Jan/16/1991",-0.699999988079071,1991-01-16,"Jan",1991
"saline.us","Jan/16/1991",-4.20000028610229,1991-01-16,"Jan",1991
"sava.us","Jan/16/1991",8.60000038146973,1991-01-16,"Jan",1991
"sedg.us","Jan/16/1991",10.3000001907349,1991-01-16,"Jan",1991
"sereng.tz","Jan/16/1991",22.1000003814697,1991-01-16,"Jan",1991
"sevi.us","Jan/16/1991",0.300000011920929,1991-01-16,"Jan",1991
"sgs.us","Jan/16/1991",-3.5,1991-01-16,"Jan",1991
"shps.us","Jan/16/1991",-7.5,1991-01-16,"Jan",1991
"sier.us","Jan/16/1991",7.20000028610229,1991-01-16,"Jan",1991
"sirsi.in","Jan/16/1991",24.2000007629395,1991-01-16,"Jan",1991
"smith.us","Jan/16/1991",1.89999997615814,1991-01-16,"Jan",1991
"spin.us","Jan/16/1991",0.300000011920929,1991-01-16,"Jan",1991
"spv.ar","Jan/16/1991",20.6000003814697,1991-01-16,"Jan",1991
"summ.za","Jan/16/1991",23,1991-01-16,"Jan",1991
"sval.no","Jan/16/1991",-14.6999998092651,1991-01-16,"Jan",1991
"temple.us","Jan/16/1991",6.70000028610229,1991-01-16,"Jan",1991
"thth.is","Jan/16/1991",-1.60000002384186,1991-01-16,"Jan",1991
"tmlr.is","Jan/16/1991",-1.60000002384186,1991-01-16,"Jan",1991
"trel.us","Jan/16/1991",-4.90000009536743,1991-01-16,"Jan",1991
"tyso.us","Jan/16/1991",-2.5,1991-01-16,"Jan",1991
"ucsc.us","Jan/16/1991",9.80000019073486,1991-01-16,"Jan",1991
"ufrec.us","Jan/16/1991",19.8999996185303,1991-01-16,"Jan",1991
"ukul.za","Jan/16/1991",20.7000007629395,1991-01-16,"Jan",1991
"unc.us","Jan/16/1991",4.70000028610229,1991-01-16,"Jan",1991
"uwo.ca","Jan/16/1991",-6.30000019073486,1991-01-16,"Jan",1991
"valm.ch","Jan/16/1991",-7.30000019073486,1991-01-16,"Jan",1991
"vaqu.mx","Jan/16/1991",13,1991-01-16,"Jan",1991
"varexp.no","Jan/16/1991",-8.69999980926514,1991-01-16,"Jan",1991
"vargrass.no","Jan/16/1991",-8.10000038146973,1991-01-16,"Jan",1991
"varheath.no","Jan/16/1991",-8.10000038146973,1991-01-16,"Jan",1991
"vass.se","Jan/16/1991",-11.1999998092651,1991-01-16,"Jan",1991
"wupatki.us","Jan/16/1991",8.69999980926514,1991-01-16,"Jan",1991
"xilin.cn","Jan/16/1991",-17.8000011444092,1991-01-16,"Jan",1991
"yarra.au","Jan/16/1991",24.8999996185303,1991-01-16,"Jan",1991
"abisko.se","Feb/15/1991",-16.3999996185303,1991-02-15,"Feb",1991
"ahth.is","Feb/15/1991",-1,1991-02-15,"Feb",1991
"amcamp.us","Feb/15/1991",6.70000028610229,1991-02-15,"Feb",1991
"amlr.is","Feb/15/1991",-1,1991-02-15,"Feb",1991
"anti.ec","Feb/15/1991",12.1000003814697,1991-02-15,"Feb",1991
"arch.us","Feb/15/1991",18.8999996185303,1991-02-15,"Feb",1991
"azi.cn","Feb/15/1991",-6,1991-02-15,"Feb",1991
"azitwo.cn","Feb/15/1991",-6,1991-02-15,"Feb",1991
"badlau.de","Feb/15/1991",-2.29999995231628,1991-02-15,"Feb",1991
"bari.ar","Feb/15/1991",12.9000005722046,1991-02-15,"Feb",1991
"barta.us","Feb/15/1991",1.30000007152557,1991-02-15,"Feb",1991
"bayr.de","Feb/15/1991",-3.29999995231628,1991-02-15,"Feb",1991
"bldr.us","Feb/15/1991",0.5,1991-02-15,"Feb",1991
"bnbt.us","Feb/15/1991",4.30000019073486,1991-02-15,"Feb",1991
"bnch.us","Feb/15/1991",2.90000009536743,1991-02-15,"Feb",1991
"bogong.au","Feb/15/1991",17.8999996185303,1991-02-15,"Feb",1991
"bttr.us","Feb/15/1991",2.90000009536743,1991-02-15,"Feb",1991
"bunya.au","Feb/15/1991",23.8999996185303,1991-02-15,"Feb",1991
"burrawan.au","Feb/15/1991",25.3000011444092,1991-02-15,"Feb",1991
"burren.ie","Feb/15/1991",3.60000014305115,1991-02-15,"Feb",1991
"bynb.cn","Feb/15/1991",-17.5,1991-02-15,"Feb",1991
"cbgb.us","Feb/15/1991",-0.600000023841858,1991-02-15,"Feb",1991
"cdcr.us","Feb/15/1991",-4.59999990463257,1991-02-15,"Feb",1991
"cdpt.us","Feb/15/1991",3.5,1991-02-15,"Feb",1991
"cereep.fr","Feb/15/1991",1.89999997615814,1991-02-15,"Feb",1991
"chilcas.ar","Feb/15/1991",20.2000007629395,1991-02-15,"Feb",1991
"comp.pt","Feb/15/1991",10.4000005722046,1991-02-15,"Feb",1991
"cowi.ca","Feb/15/1991",5.80000019073486,1991-02-15,"Feb",1991
"derr.au","Feb/15/1991",19.3000011444092,1991-02-15,"Feb",1991
"doane.us","Feb/15/1991",2.10000014305115,1991-02-15,"Feb",1991
"drake.za","Feb/15/1991",20.5,1991-02-15,"Feb",1991
"elkh.us","Feb/15/1991",13.4000005722046,1991-02-15,"Feb",1991
"elliot.us","Feb/15/1991",15.8000001907349,1991-02-15,"Feb",1991
"elva.ee","Feb/15/1991",-5.70000028610229,1991-02-15,"Feb",1991
"ethamc.au","Feb/15/1991",29.5,1991-02-15,"Feb",1991
"ethass.au","Feb/15/1991",29.5,1991-02-15,"Feb",1991
"fnly.us","Feb/15/1991",9.30000019073486,1991-02-15,"Feb",1991
"free.de","Feb/15/1991",-0.200000002980232,1991-02-15,"Feb",1991
"frue.ch","Feb/15/1991",-1.5,1991-02-15,"Feb",1991
"gall.it","Feb/15/1991",4.09999990463257,1991-02-15,"Feb",1991
"gcnban.cn","Feb/15/1991",-7.80000019073486,1991-02-15,"Feb",1991
"gcndan.cn","Feb/15/1991",-6.30000019073486,1991-02-15,"Feb",1991
"gcnhai.cn","Feb/15/1991",-11.6000003814697,1991-02-15,"Feb",1991
"gcnhon.cn","Feb/15/1991",-4.20000028610229,1991-02-15,"Feb",1991
"gcnhul.cn","Feb/15/1991",-20.3999996185303,1991-02-15,"Feb",1991
"gcnnaq.cn","Feb/15/1991",-9.19999980926514,1991-02-15,"Feb",1991
"gcnsui.cn","Feb/15/1991",-13.8000001907349,1991-02-15,"Feb",1991
"gcnura.cn","Feb/15/1991",-6.30000019073486,1991-02-15,"Feb",1991
"gcnxil.cn","Feb/15/1991",-14.5,1991-02-15,"Feb",1991
"gcnyan.cn","Feb/15/1991",-4,1991-02-15,"Feb",1991
"gcnyou.cn","Feb/15/1991",-7.09999990463257,1991-02-15,"Feb",1991
"gilb.za","Feb/15/1991",20.2000007629395,1991-02-15,"Feb",1991
"glac.us","Feb/15/1991",7.70000028610229,1991-02-15,"Feb",1991
"glcr.us","Feb/15/1991",0.800000011920929,1991-02-15,"Feb",1991
"hall.us","Feb/15/1991",5.30000019073486,1991-02-15,"Feb",1991
"hart.us","Feb/15/1991",3.29999995231628,1991-02-15,"Feb",1991
"hast.us","Feb/15/1991",12,1991-02-15,"Feb",1991
"hero.uk","Feb/15/1991",1.30000007152557,1991-02-15,"Feb",1991
"hnvr.us","Feb/15/1991",-3.40000009536743,1991-02-15,"Feb",1991
"hogone.us","Feb/15/1991",7.30000019073486,1991-02-15,"Feb",1991
"hogtwo.us","Feb/15/1991",7.30000019073486,1991-02-15,"Feb",1991
"hopl.us","Feb/15/1991",10.6999998092651,1991-02-15,"Feb",1991
"hustai.mn","Feb/15/1991",-17.2000007629395,1991-02-15,"Feb",1991
"jasp.us","Feb/15/1991",12.9000005722046,1991-02-15,"Feb",1991
"jena.de","Feb/15/1991",-3.29999995231628,1991-02-15,"Feb",1991
"jorn.us","Feb/15/1991",6.90000009536743,1991-02-15,"Feb",1991
"kark.se","Feb/15/1991",-16.5,1991-02-15,"Feb",1991
"kbs.us","Feb/15/1991",-0.300000011920929,1991-02-15,"Feb",1991
"kibber.in","Feb/15/1991",-11,1991-02-15,"Feb",1991
"kidman.au","Feb/15/1991",28.8999996185303,1991-02-15,"Feb",1991
"kilp.fi","Feb/15/1991",-17.5,1991-02-15,"Feb",1991
"kiny.au","Feb/15/1991",22.3000011444092,1991-02-15,"Feb",1991
"kirik.ee","Feb/15/1991",-4.30000019073486,1991-02-15,"Feb",1991
"koffler.ca","Feb/15/1991",-4.30000019073486,1991-02-15,"Feb",1991
"konz.us","Feb/15/1991",5.5,1991-02-15,"Feb",1991
"konzn1b.us","Feb/15/1991",5.5,1991-02-15,"Feb",1991
"lagoas.br","Feb/15/1991",27,1991-02-15,"Feb",1991
"lake.us","Feb/15/1991",-3.5,1991-02-15,"Feb",1991
"lakta.se","Feb/15/1991",-16.3999996185303,1991-02-15,"Feb",1991
"lancaster.uk","Feb/15/1991",1.80000007152557,1991-02-15,"Feb",1991
"lead.us","Feb/15/1991",9.10000038146973,1991-02-15,"Feb",1991
"look.us","Feb/15/1991",5.30000019073486,1991-02-15,"Feb",1991
"lubb.us","Feb/15/1991",8.90000057220459,1991-02-15,"Feb",1991
"marc.ar","Feb/15/1991",18.8999996185303,1991-02-15,"Feb",1991
"mcdan.us","Feb/15/1991",3.40000009536743,1991-02-15,"Feb",1991
"mcla.us","Feb/15/1991",11.1999998092651,1991-02-15,"Feb",1991
"meto.us","Feb/15/1991",7.30000019073486,1991-02-15,"Feb",1991
"mitch.au","Feb/15/1991",27.8000011444092,1991-02-15,"Feb",1991
"msla.us","Feb/15/1991",1.60000002384186,1991-02-15,"Feb",1991
"msum.us","Feb/15/1991",-6.5,1991-02-15,"Feb",1991
"mtca.au","Feb/15/1991",25.3999996185303,1991-02-15,"Feb",1991
"neba.jp","Feb/15/1991",-0.300000011920929,1991-02-15,"Feb",1991
"nilla.au","Feb/15/1991",20.6000003814697,1991-02-15,"Feb",1991
"nioo.nl","Feb/15/1991",-0.600000023841858,1991-02-15,"Feb",1991
"niwo.us","Feb/15/1991",0.5,1991-02-15,"Feb",1991
"ovor.mn","Feb/15/1991",-17,1991-02-15,"Feb",1991
"pampa.ar","Feb/15/1991",21.6000003814697,1991-02-15,"Feb",1991
"pape.de","Feb/15/1991",-1.20000004768372,1991-02-15,"Feb",1991
"pich.ec","Feb/15/1991",16,1991-02-15,"Feb",1991
"ping.au","Feb/15/1991",23.5,1991-02-15,"Feb",1991
"pinj.au","Feb/15/1991",25.3000011444092,1991-02-15,"Feb",1991
"podo.ec","Feb/15/1991",16.8999996185303,1991-02-15,"Feb",1991
"potrok.ar","Feb/15/1991",12.3000001907349,1991-02-15,"Feb",1991
"ramsay.us","Feb/15/1991",13.1999998092651,1991-02-15,"Feb",1991
"rook.uk","Feb/15/1991",1.30000007152557,1991-02-15,"Feb",1991
"saana.fi","Feb/15/1991",-17.5,1991-02-15,"Feb",1991
"sage.us","Feb/15/1991",3.20000004768372,1991-02-15,"Feb",1991
"saline.us","Feb/15/1991",4.5,1991-02-15,"Feb",1991
"sava.us","Feb/15/1991",11.6999998092651,1991-02-15,"Feb",1991
"sedg.us","Feb/15/1991",12.6000003814697,1991-02-15,"Feb",1991
"sereng.tz","Feb/15/1991",22.7000007629395,1991-02-15,"Feb",1991
"sevi.us","Feb/15/1991",4.20000028610229,1991-02-15,"Feb",1991
"sgs.us","Feb/15/1991",3.20000004768372,1991-02-15,"Feb",1991
"shps.us","Feb/15/1991",0.200000002980232,1991-02-15,"Feb",1991
"sier.us","Feb/15/1991",11.6000003814697,1991-02-15,"Feb",1991
"sirsi.in","Feb/15/1991",25.3000011444092,1991-02-15,"Feb",1991
"smith.us","Feb/15/1991",6.80000019073486,1991-02-15,"Feb",1991
"spin.us","Feb/15/1991",3.20000004768372,1991-02-15,"Feb",1991
"spv.ar","Feb/15/1991",19.2000007629395,1991-02-15,"Feb",1991
"summ.za","Feb/15/1991",23.3000011444092,1991-02-15,"Feb",1991
"sval.no","Feb/15/1991",-15.3000001907349,1991-02-15,"Feb",1991
"temple.us","Feb/15/1991",12.1999998092651,1991-02-15,"Feb",1991
"thth.is","Feb/15/1991",-2.79999995231628,1991-02-15,"Feb",1991
"tmlr.is","Feb/15/1991",-2.79999995231628,1991-02-15,"Feb",1991
"trel.us","Feb/15/1991",0.900000035762787,1991-02-15,"Feb",1991
"tyso.us","Feb/15/1991",4.30000019073486,1991-02-15,"Feb",1991
"ucsc.us","Feb/15/1991",12.9000005722046,1991-02-15,"Feb",1991
"ufrec.us","Feb/15/1991",18.6000003814697,1991-02-15,"Feb",1991
"ukul.za","Feb/15/1991",20.8000011444092,1991-02-15,"Feb",1991
"unc.us","Feb/15/1991",7,1991-02-15,"Feb",1991
"uwo.ca","Feb/15/1991",-3.20000004768372,1991-02-15,"Feb",1991
"valm.ch","Feb/15/1991",-10.6000003814697,1991-02-15,"Feb",1991
"vaqu.mx","Feb/15/1991",15.1999998092651,1991-02-15,"Feb",1991
"varexp.no","Feb/15/1991",-11.6999998092651,1991-02-15,"Feb",1991
"vargrass.no","Feb/15/1991",-10.6999998092651,1991-02-15,"Feb",1991
"varheath.no","Feb/15/1991",-10.6999998092651,1991-02-15,"Feb",1991
"vass.se","Feb/15/1991",-16.5,1991-02-15,"Feb",1991
"wupatki.us","Feb/15/1991",13.6000003814697,1991-02-15,"Feb",1991
"xilin.cn","Feb/15/1991",-14.5,1991-02-15,"Feb",1991
"yarra.au","Feb/15/1991",24.6000003814697,1991-02-15,"Feb",1991
"abisko.se","Mar/16/1991",-11.8000001907349,1991-03-16,"Mar",1991
"ahth.is","Mar/16/1991",0,1991-03-16,"Mar",1991
"amcamp.us","Mar/16/1991",5,1991-03-16,"Mar",1991
"amlr.is","Mar/16/1991",0,1991-03-16,"Mar",1991
"anti.ec","Mar/16/1991",11.9000005722046,1991-03-16,"Mar",1991
"arch.us","Mar/16/1991",21.1000003814697,1991-03-16,"Mar",1991
"azi.cn","Mar/16/1991",-1.39999997615814,1991-03-16,"Mar",1991
"azitwo.cn","Mar/16/1991",-1.39999997615814,1991-03-16,"Mar",1991
"badlau.de","Mar/16/1991",7.30000019073486,1991-03-16,"Mar",1991
"bari.ar","Mar/16/1991",10.1999998092651,1991-03-16,"Mar",1991
"barta.us","Mar/16/1991",2.90000009536743,1991-03-16,"Mar",1991
"bayr.de","Mar/16/1991",6,1991-03-16,"Mar",1991
"bldr.us","Mar/16/1991",1.5,1991-03-16,"Mar",1991
"bnbt.us","Mar/16/1991",9,1991-03-16,"Mar",1991
"bnch.us","Mar/16/1991",0.400000005960464,1991-03-16,"Mar",1991
"bogong.au","Mar/16/1991",14.4000005722046,1991-03-16,"Mar",1991
"bttr.us","Mar/16/1991",0.400000005960464,1991-03-16,"Mar",1991
"bunya.au","Mar/16/1991",22.1000003814697,1991-03-16,"Mar",1991
"burrawan.au","Mar/16/1991",23.3000011444092,1991-03-16,"Mar",1991
"burren.ie","Mar/16/1991",7.59999990463257,1991-03-16,"Mar",1991
"bynb.cn","Mar/16/1991",-9.80000019073486,1991-03-16,"Mar",1991
"cbgb.us","Mar/16/1991",5.20000028610229,1991-03-16,"Mar",1991
"cdcr.us","Mar/16/1991",0.699999988079071,1991-03-16,"Mar",1991
"cdpt.us","Mar/16/1991",4.90000009536743,1991-03-16,"Mar",1991
"cereep.fr","Mar/16/1991",10.4000005722046,1991-03-16,"Mar",1991
"chilcas.ar","Mar/16/1991",20.5,1991-03-16,"Mar",1991
"comp.pt","Mar/16/1991",13.8000001907349,1991-03-16,"Mar",1991
"cowi.ca","Mar/16/1991",4,1991-03-16,"Mar",1991
"derr.au","Mar/16/1991",17.8000011444092,1991-03-16,"Mar",1991
"doane.us","Mar/16/1991",6.20000028610229,1991-03-16,"Mar",1991
"drake.za","Mar/16/1991",18.6000003814697,1991-03-16,"Mar",1991
"elkh.us","Mar/16/1991",10.1000003814697,1991-03-16,"Mar",1991
"elliot.us","Mar/16/1991",12.9000005722046,1991-03-16,"Mar",1991
"elva.ee","Mar/16/1991",-0.100000001490116,1991-03-16,"Mar",1991
"ethamc.au","Mar/16/1991",28.1000003814697,1991-03-16,"Mar",1991
"ethass.au","Mar/16/1991",28.1000003814697,1991-03-16,"Mar",1991
"fnly.us","Mar/16/1991",7.09999990463257,1991-03-16,"Mar",1991
"free.de","Mar/16/1991",8.80000019073486,1991-03-16,"Mar",1991
"frue.ch","Mar/16/1991",6.80000019073486,1991-03-16,"Mar",1991
"gall.it","Mar/16/1991",10.5,1991-03-16,"Mar",1991
"gcnban.cn","Mar/16/1991",-4.59999990463257,1991-03-16,"Mar",1991
"gcndan.cn","Mar/16/1991",-3.29999995231628,1991-03-16,"Mar",1991
"gcnhai.cn","Mar/16/1991",-6.20000028610229,1991-03-16,"Mar",1991
"gcnhon.cn","Mar/16/1991",-1.20000004768372,1991-03-16,"Mar",1991
"gcnhul.cn","Mar/16/1991",-12.1999998092651,1991-03-16,"Mar",1991
"gcnnaq.cn","Mar/16/1991",-5.70000028610229,1991-03-16,"Mar",1991
"gcnsui.cn","Mar/16/1991",-5.09999990463257,1991-03-16,"Mar",1991
"gcnura.cn","Mar/16/1991",-0.300000011920929,1991-03-16,"Mar",1991
"gcnxil.cn","Mar/16/1991",-8,1991-03-16,"Mar",1991
"gcnyan.cn","Mar/16/1991",2.10000014305115,1991-03-16,"Mar",1991
"gcnyou.cn","Mar/16/1991",-2.10000014305115,1991-03-16,"Mar",1991
"gilb.za","Mar/16/1991",18.6000003814697,1991-03-16,"Mar",1991
"glac.us","Mar/16/1991",5.40000009536743,1991-03-16,"Mar",1991
"glcr.us","Mar/16/1991",5.40000009536743,1991-03-16,"Mar",1991
"hall.us","Mar/16/1991",10.1000003814697,1991-03-16,"Mar",1991
"hart.us","Mar/16/1991",2,1991-03-16,"Mar",1991
"hast.us","Mar/16/1991",8.40000057220459,1991-03-16,"Mar",1991
"hero.uk","Mar/16/1991",7.80000019073486,1991-03-16,"Mar",1991
"hnvr.us","Mar/16/1991",1.10000002384186,1991-03-16,"Mar",1991
"hogone.us","Mar/16/1991",10.6999998092651,1991-03-16,"Mar",1991
"hogtwo.us","Mar/16/1991",10.6999998092651,1991-03-16,"Mar",1991
"hopl.us","Mar/16/1991",7.09999990463257,1991-03-16,"Mar",1991
"hustai.mn","Mar/16/1991",-10.6000003814697,1991-03-16,"Mar",1991
"jasp.us","Mar/16/1991",10.1000003814697,1991-03-16,"Mar",1991
"jena.de","Mar/16/1991",6.09999990463257,1991-03-16,"Mar",1991
"jorn.us","Mar/16/1991",7.90000009536743,1991-03-16,"Mar",1991
"kark.se","Mar/16/1991",-12.4000005722046,1991-03-16,"Mar",1991
"kbs.us","Mar/16/1991",4.5,1991-03-16,"Mar",1991
"kibber.in","Mar/16/1991",-6.80000019073486,1991-03-16,"Mar",1991
"kidman.au","Mar/16/1991",29.8999996185303,1991-03-16,"Mar",1991
"kilp.fi","Mar/16/1991",-12.8000001907349,1991-03-16,"Mar",1991
"kiny.au","Mar/16/1991",19.3000011444092,1991-03-16,"Mar",1991
"kirik.ee","Mar/16/1991",0.5,1991-03-16,"Mar",1991
"koffler.ca","Mar/16/1991",-0.100000001490116,1991-03-16,"Mar",1991
"konz.us","Mar/16/1991",9.10000038146973,1991-03-16,"Mar",1991
"konzn1b.us","Mar/16/1991",9.10000038146973,1991-03-16,"Mar",1991
"lagoas.br","Mar/16/1991",26.5,1991-03-16,"Mar",1991
"lake.us","Mar/16/1991",1.20000004768372,1991-03-16,"Mar",1991
"lakta.se","Mar/16/1991",-11.8000001907349,1991-03-16,"Mar",1991
