"site_code","date","pre_mm/month","plotdate","month","year"
"sval.no","Jan/16/1991",54.4000015258789,1991-01-16,"Jan",1991
"temple.us","Jan/16/1991",112.400001525879,1991-01-16,"Jan",1991
"thth.is","Jan/16/1991",103.400001525879,1991-01-16,"Jan",1991
"tmlr.is","Jan/16/1991",103.400001525879,1991-01-16,"Jan",1991
"trel.us","Jan/16/1991",39.7999992370605,1991-01-16,"Jan",1991
"tyso.us","Jan/16/1991",39.6000022888184,1991-01-16,"Jan",1991
"ucsc.us","Jan/16/1991",9.80000019073486,1991-01-16,"Jan",1991
"ufrec.us","Jan/16/1991",104.900001525879,1991-01-16,"Jan",1991
"ukul.za","Jan/16/1991",176.199996948242,1991-01-16,"Jan",1991
"unc.us","Jan/16/1991",113.5,1991-01-16,"Jan",1991
"uwo.ca","Jan/16/1991",77.8000030517578,1991-01-16,"Jan",1991
"valm.ch","Jan/16/1991",92.3000030517578,1991-01-16,"Jan",1991
"vaqu.mx","Jan/16/1991",1.5,1991-01-16,"Jan",1991
"varexp.no","Jan/16/1991",47.4000015258789,1991-01-16,"Jan",1991
"vargrass.no","Jan/16/1991",57.4000015258789,1991-01-16,"Jan",1991
"varheath.no","Jan/16/1991",57.4000015258789,1991-01-16,"Jan",1991
"vass.se","Jan/16/1991",144.199996948242,1991-01-16,"Jan",1991
"wupatki.us","Jan/16/1991",35.2000007629395,1991-01-16,"Jan",1991
"xilin.cn","Jan/16/1991",0.400000005960464,1991-01-16,"Jan",1991
"yarra.au","Jan/16/1991",79.9000015258789,1991-01-16,"Jan",1991
"abisko.se","Feb/15/1991",19.7000007629395,1991-02-15,"Feb",1991
"ahth.is","Feb/15/1991",66.0999984741211,1991-02-15,"Feb",1991
"amcamp.us","Feb/15/1991",319.899993896484,1991-02-15,"Feb",1991
"amlr.is","Feb/15/1991",66.0999984741211,1991-02-15,"Feb",1991
"anti.ec","Feb/15/1991",114.700004577637,1991-02-15,"Feb",1991
"arch.us","Feb/15/1991",51.9000015258789,1991-02-15,"Feb",1991
"azi.cn","Feb/15/1991",5.80000019073486,1991-02-15,"Feb",1991
"azitwo.cn","Feb/15/1991",5.80000019073486,1991-02-15,"Feb",1991
"badlau.de","Feb/15/1991",17.1000003814697,1991-02-15,"Feb",1991
"bari.ar","Feb/15/1991",5.5,1991-02-15,"Feb",1991
"barta.us","Feb/15/1991",11,1991-02-15,"Feb",1991
"bayr.de","Feb/15/1991",17.3999996185303,1991-02-15,"Feb",1991
"bldr.us","Feb/15/1991",3.70000004768372,1991-02-15,"Feb",1991
"bnbt.us","Feb/15/1991",6.09999990463257,1991-02-15,"Feb",1991
"bnch.us","Feb/15/1991",50.1000022888184,1991-02-15,"Feb",1991
"bogong.au","Feb/15/1991",11.6999998092651,1991-02-15,"Feb",1991
"bttr.us","Feb/15/1991",50.1000022888184,1991-02-15,"Feb",1991
"bunya.au","Feb/15/1991",114.900001525879,1991-02-15,"Feb",1991
"burrawan.au","Feb/15/1991",102.300003051758,1991-02-15,"Feb",1991
"burren.ie","Feb/15/1991",83.8000030517578,1991-02-15,"Feb",1991
"bynb.cn","Feb/15/1991",5.5,1991-02-15,"Feb",1991
"cbgb.us","Feb/15/1991",5.80000019073486,1991-02-15,"Feb",1991
"cdcr.us","Feb/15/1991",21.1000003814697,1991-02-15,"Feb",1991
"cdpt.us","Feb/15/1991",6.09999990463257,1991-02-15,"Feb",1991
"cereep.fr","Feb/15/1991",20.8999996185303,1991-02-15,"Feb",1991
"chilcas.ar","Feb/15/1991",50.7000007629395,1991-02-15,"Feb",1991
"comp.pt","Feb/15/1991",131,1991-02-15,"Feb",1991
"cowi.ca","Feb/15/1991",229.100006103516,1991-02-15,"Feb",1991
"derr.au","Feb/15/1991",1.70000004768372,1991-02-15,"Feb",1991
"doane.us","Feb/15/1991",5.30000019073486,1991-02-15,"Feb",1991
"drake.za","Feb/15/1991",132.900009155273,1991-02-15,"Feb",1991
"elkh.us","Feb/15/1991",132.300003051758,1991-02-15,"Feb",1991
"elliot.us","Feb/15/1991",67.8000030517578,1991-02-15,"Feb",1991
"elva.ee","Feb/15/1991",31.7000007629395,1991-02-15,"Feb",1991
"ethamc.au","Feb/15/1991",121.700004577637,1991-02-15,"Feb",1991
"ethass.au","Feb/15/1991",121.700004577637,1991-02-15,"Feb",1991
"fnly.us","Feb/15/1991",100.200004577637,1991-02-15,"Feb",1991
"free.de","Feb/15/1991",16.3999996185303,1991-02-15,"Feb",1991
"frue.ch","Feb/15/1991",23.2000007629395,1991-02-15,"Feb",1991
"gall.it","Feb/15/1991",68.2000045776367,1991-02-15,"Feb",1991
"gcnban.cn","Feb/15/1991",1.20000004768372,1991-02-15,"Feb",1991
"gcndan.cn","Feb/15/1991",0,1991-02-15,"Feb",1991
"gcnhai.cn","Feb/15/1991",0.600000023841858,1991-02-15,"Feb",1991
"gcnhon.cn","Feb/15/1991",5.70000028610229,1991-02-15,"Feb",1991
"gcnhul.cn","Feb/15/1991",2.79999995231628,1991-02-15,"Feb",1991
"gcnnaq.cn","Feb/15/1991",0.900000035762787,1991-02-15,"Feb",1991
"gcnsui.cn","Feb/15/1991",0.800000011920929,1991-02-15,"Feb",1991
"gcnura.cn","Feb/15/1991",0,1991-02-15,"Feb",1991
"gcnxil.cn","Feb/15/1991",1.89999997615814,1991-02-15,"Feb",1991
"gcnyan.cn","Feb/15/1991",3,1991-02-15,"Feb",1991
"gcnyou.cn","Feb/15/1991",5.09999990463257,1991-02-15,"Feb",1991
"gilb.za","Feb/15/1991",148.600006103516,1991-02-15,"Feb",1991
"glac.us","Feb/15/1991",210.699996948242,1991-02-15,"Feb",1991
"glcr.us","Feb/15/1991",7.40000009536743,1991-02-15,"Feb",1991
"hall.us","Feb/15/1991",157.400009155273,1991-02-15,"Feb",1991
"hart.us","Feb/15/1991",7.30000019073486,1991-02-15,"Feb",1991
"hast.us","Feb/15/1991",134.300003051758,1991-02-15,"Feb",1991
"hero.uk","Feb/15/1991",52.7999992370605,1991-02-15,"Feb",1991
"hnvr.us","Feb/15/1991",38.9000015258789,1991-02-15,"Feb",1991
"hogone.us","Feb/15/1991",37.7000007629395,1991-02-15,"Feb",1991
"hogtwo.us","Feb/15/1991",37.7000007629395,1991-02-15,"Feb",1991
"hopl.us","Feb/15/1991",133.600006103516,1991-02-15,"Feb",1991
"hustai.mn","Feb/15/1991",1.89999997615814,1991-02-15,"Feb",1991
"jasp.us","Feb/15/1991",104.599998474121,1991-02-15,"Feb",1991
"jena.de","Feb/15/1991",18,1991-02-15,"Feb",1991
"jorn.us","Feb/15/1991",19.1000003814697,1991-02-15,"Feb",1991
"kark.se","Feb/15/1991",21.5,1991-02-15,"Feb",1991
"kbs.us","Feb/15/1991",20.6000003814697,1991-02-15,"Feb",1991
"kibber.in","Feb/15/1991",19.6000003814697,1991-02-15,"Feb",1991
"kidman.au","Feb/15/1991",387.100006103516,1991-02-15,"Feb",1991
"kilp.fi","Feb/15/1991",17.3000011444092,1991-02-15,"Feb",1991
"kiny.au","Feb/15/1991",0.100000001490116,1991-02-15,"Feb",1991
"kirik.ee","Feb/15/1991",31.5,1991-02-15,"Feb",1991
"koffler.ca","Feb/15/1991",36.2999992370605,1991-02-15,"Feb",1991
"konz.us","Feb/15/1991",6.70000028610229,1991-02-15,"Feb",1991
"konzn1b.us","Feb/15/1991",6.70000028610229,1991-02-15,"Feb",1991
"lagoas.br","Feb/15/1991",124.800003051758,1991-02-15,"Feb",1991
"lake.us","Feb/15/1991",10.6000003814697,1991-02-15,"Feb",1991
"lakta.se","Feb/15/1991",19.7000007629395,1991-02-15,"Feb",1991
"lancaster.uk","Feb/15/1991",64,1991-02-15,"Feb",1991
"lead.us","Feb/15/1991",286,1991-02-15,"Feb",1991
"look.us","Feb/15/1991",79.9000015258789,1991-02-15,"Feb",1991
"lubb.us","Feb/15/1991",2.5,1991-02-15,"Feb",1991
"marc.ar","Feb/15/1991",62.7000007629395,1991-02-15,"Feb",1991
"mcdan.us","Feb/15/1991",31.2000007629395,1991-02-15,"Feb",1991
"mcla.us","Feb/15/1991",123.599998474121,1991-02-15,"Feb",1991
"meto.us","Feb/15/1991",37.7000007629395,1991-02-15,"Feb",1991
"mitch.au","Feb/15/1991",225.900009155273,1991-02-15,"Feb",1991
"msla.us","Feb/15/1991",9.10000038146973,1991-02-15,"Feb",1991
"msum.us","Feb/15/1991",20.5,1991-02-15,"Feb",1991
"mtca.au","Feb/15/1991",2.10000014305115,1991-02-15,"Feb",1991
"neba.jp","Feb/15/1991",76.5,1991-02-15,"Feb",1991
"nilla.au","Feb/15/1991",1.10000002384186,1991-02-15,"Feb",1991
"nioo.nl","Feb/15/1991",24.7000007629395,1991-02-15,"Feb",1991
"niwo.us","Feb/15/1991",3.70000004768372,1991-02-15,"Feb",1991
"ovor.mn","Feb/15/1991",1.30000007152557,1991-02-15,"Feb",1991
"pampa.ar","Feb/15/1991",62.2999992370605,1991-02-15,"Feb",1991
"pape.de","Feb/15/1991",22,1991-02-15,"Feb",1991
"pich.ec","Feb/15/1991",183.900009155273,1991-02-15,"Feb",1991
"ping.au","Feb/15/1991",12.5,1991-02-15,"Feb",1991
"pinj.au","Feb/15/1991",120.300003051758,1991-02-15,"Feb",1991
"podo.ec","Feb/15/1991",137.199996948242,1991-02-15,"Feb",1991
"potrok.ar","Feb/15/1991",24.3000011444092,1991-02-15,"Feb",1991
"ramsay.us","Feb/15/1991",190.800003051758,1991-02-15,"Feb",1991
"rook.uk","Feb/15/1991",52.7999992370605,1991-02-15,"Feb",1991
"saana.fi","Feb/15/1991",17.3000011444092,1991-02-15,"Feb",1991
"sage.us","Feb/15/1991",60.7999992370605,1991-02-15,"Feb",1991
"saline.us","Feb/15/1991",0.300000011920929,1991-02-15,"Feb",1991
"sava.us","Feb/15/1991",46.6000022888184,1991-02-15,"Feb",1991
"sedg.us","Feb/15/1991",58.2999992370605,1991-02-15,"Feb",1991
"sereng.tz","Feb/15/1991",78.3000030517578,1991-02-15,"Feb",1991
"sevi.us","Feb/15/1991",14,1991-02-15,"Feb",1991
"sgs.us","Feb/15/1991",2.70000004768372,1991-02-15,"Feb",1991
"shps.us","Feb/15/1991",8.19999980926514,1991-02-15,"Feb",1991
"sier.us","Feb/15/1991",109.099998474121,1991-02-15,"Feb",1991
"sirsi.in","Feb/15/1991",0,1991-02-15,"Feb",1991
"smith.us","Feb/15/1991",271.399993896484,1991-02-15,"Feb",1991
"spin.us","Feb/15/1991",90.9000015258789,1991-02-15,"Feb",1991
"spv.ar","Feb/15/1991",2.60000014305115,1991-02-15,"Feb",1991
"summ.za","Feb/15/1991",167.900009155273,1991-02-15,"Feb",1991
"sval.no","Feb/15/1991",52,1991-02-15,"Feb",1991
"temple.us","Feb/15/1991",58.7000007629395,1991-02-15,"Feb",1991
"thth.is","Feb/15/1991",34.7999992370605,1991-02-15,"Feb",1991
"tmlr.is","Feb/15/1991",34.7999992370605,1991-02-15,"Feb",1991
"trel.us","Feb/15/1991",13.1000003814697,1991-02-15,"Feb",1991
"tyso.us","Feb/15/1991",37.2999992370605,1991-02-15,"Feb",1991
"ucsc.us","Feb/15/1991",67.9000015258789,1991-02-15,"Feb",1991
"ufrec.us","Feb/15/1991",46.5,1991-02-15,"Feb",1991
"ukul.za","Feb/15/1991",159.400009155273,1991-02-15,"Feb",1991
"unc.us","Feb/15/1991",35.2999992370605,1991-02-15,"Feb",1991
"uwo.ca","Feb/15/1991",45.2000007629395,1991-02-15,"Feb",1991
"valm.ch","Feb/15/1991",53.7000007629395,1991-02-15,"Feb",1991
"vaqu.mx","Feb/15/1991",5.70000028610229,1991-02-15,"Feb",1991
"varexp.no","Feb/15/1991",14,1991-02-15,"Feb",1991
"vargrass.no","Feb/15/1991",17.5,1991-02-15,"Feb",1991
"varheath.no","Feb/15/1991",17.5,1991-02-15,"Feb",1991
"vass.se","Feb/15/1991",21.5,1991-02-15,"Feb",1991
"wupatki.us","Feb/15/1991",29.2000007629395,1991-02-15,"Feb",1991
"xilin.cn","Feb/15/1991",1.89999997615814,1991-02-15,"Feb",1991
"yarra.au","Feb/15/1991",40,1991-02-15,"Feb",1991
"abisko.se","Mar/16/1991",87.5999984741211,1991-03-16,"Mar",1991
"ahth.is","Mar/16/1991",48.7000007629395,1991-03-16,"Mar",1991
"amcamp.us","Mar/16/1991",208.699996948242,1991-03-16,"Mar",1991
"amlr.is","Mar/16/1991",48.7000007629395,1991-03-16,"Mar",1991
"anti.ec","Mar/16/1991",96.7000045776367,1991-03-16,"Mar",1991
"arch.us","Mar/16/1991",78.7000045776367,1991-03-16,"Mar",1991
"azi.cn","Mar/16/1991",13,1991-03-16,"Mar",1991
"azitwo.cn","Mar/16/1991",13,1991-03-16,"Mar",1991
"badlau.de","Mar/16/1991",22.8000011444092,1991-03-16,"Mar",1991
"bari.ar","Mar/16/1991",23,1991-03-16,"Mar",1991
"barta.us","Mar/16/1991",37,1991-03-16,"Mar",1991
"bayr.de","Mar/16/1991",24.5,1991-03-16,"Mar",1991
"bldr.us","Mar/16/1991",23.7000007629395,1991-03-16,"Mar",1991
"bnbt.us","Mar/16/1991",78.8000030517578,1991-03-16,"Mar",1991
"bnch.us","Mar/16/1991",151,1991-03-16,"Mar",1991
"bogong.au","Mar/16/1991",32.9000015258789,1991-03-16,"Mar",1991
"bttr.us","Mar/16/1991",151,1991-03-16,"Mar",1991
"bunya.au","Mar/16/1991",17.3999996185303,1991-03-16,"Mar",1991
"burrawan.au","Mar/16/1991",12.6999998092651,1991-03-16,"Mar",1991
"burren.ie","Mar/16/1991",87.3000030517578,1991-03-16,"Mar",1991
"bynb.cn","Mar/16/1991",11.5,1991-03-16,"Mar",1991
"cbgb.us","Mar/16/1991",124.599998474121,1991-03-16,"Mar",1991
"cdcr.us","Mar/16/1991",69.3000030517578,1991-03-16,"Mar",1991
"cdpt.us","Mar/16/1991",25.6000003814697,1991-03-16,"Mar",1991
"cereep.fr","Mar/16/1991",43.9000015258789,1991-03-16,"Mar",1991
"chilcas.ar","Mar/16/1991",49.6000022888184,1991-03-16,"Mar",1991
"comp.pt","Mar/16/1991",122.400001525879,1991-03-16,"Mar",1991
"cowi.ca","Mar/16/1991",145.900009155273,1991-03-16,"Mar",1991
"derr.au","Mar/16/1991",28.3000011444092,1991-03-16,"Mar",1991
"doane.us","Mar/16/1991",66.9000015258789,1991-03-16,"Mar",1991
"drake.za","Mar/16/1991",75.8000030517578,1991-03-16,"Mar",1991
"elkh.us","Mar/16/1991",338,1991-03-16,"Mar",1991
"elliot.us","Mar/16/1991",169,1991-03-16,"Mar",1991
"elva.ee","Mar/16/1991",40.2000007629395,1991-03-16,"Mar",1991
"ethamc.au","Mar/16/1991",4.90000009536743,1991-03-16,"Mar",1991
"ethass.au","Mar/16/1991",4.90000009536743,1991-03-16,"Mar",1991
"fnly.us","Mar/16/1991",175,1991-03-16,"Mar",1991
"free.de","Mar/16/1991",41.6000022888184,1991-03-16,"Mar",1991
"frue.ch","Mar/16/1991",72.8000030517578,1991-03-16,"Mar",1991
"gall.it","Mar/16/1991",41.2999992370605,1991-03-16,"Mar",1991
"gcnban.cn","Mar/16/1991",0,1991-03-16,"Mar",1991
"gcndan.cn","Mar/16/1991",0,1991-03-16,"Mar",1991
"gcnhai.cn","Mar/16/1991",5.40000009536743,1991-03-16,"Mar",1991
"gcnhon.cn","Mar/16/1991",24.1000003814697,1991-03-16,"Mar",1991
"gcnhul.cn","Mar/16/1991",2.70000004768372,1991-03-16,"Mar",1991
"gcnnaq.cn","Mar/16/1991",2.40000009536743,1991-03-16,"Mar",1991
"gcnsui.cn","Mar/16/1991",2.40000009536743,1991-03-16,"Mar",1991
"gcnura.cn","Mar/16/1991",5.90000009536743,1991-03-16,"Mar",1991
"gcnxil.cn","Mar/16/1991",12.1999998092651,1991-03-16,"Mar",1991
"gcnyan.cn","Mar/16/1991",17.3999996185303,1991-03-16,"Mar",1991
"gcnyou.cn","Mar/16/1991",29.3999996185303,1991-03-16,"Mar",1991
"gilb.za","Mar/16/1991",95.5999984741211,1991-03-16,"Mar",1991
"glac.us","Mar/16/1991",152.600006103516,1991-03-16,"Mar",1991
"glcr.us","Mar/16/1991",90.8000030517578,1991-03-16,"Mar",1991
"hall.us","Mar/16/1991",119.5,1991-03-16,"Mar",1991
"hart.us","Mar/16/1991",33.6000022888184,1991-03-16,"Mar",1991
"hast.us","Mar/16/1991",459.899993896484,1991-03-16,"Mar",1991
"hero.uk","Mar/16/1991",52.7000007629395,1991-03-16,"Mar",1991
"hnvr.us","Mar/16/1991",100.5,1991-03-16,"Mar",1991
"hogone.us","Mar/16/1991",122.400001525879,1991-03-16,"Mar",1991
"hogtwo.us","Mar/16/1991",122.400001525879,1991-03-16,"Mar",1991
"hopl.us","Mar/16/1991",407.800018310547,1991-03-16,"Mar",1991
"hustai.mn","Mar/16/1991",9.10000038146973,1991-03-16,"Mar",1991
"jasp.us","Mar/16/1991",259.5,1991-03-16,"Mar",1991
"jena.de","Mar/16/1991",24.5,1991-03-16,"Mar",1991
"jorn.us","Mar/16/1991",8.19999980926514,1991-03-16,"Mar",1991
"kark.se","Mar/16/1991",91.7000045776367,1991-03-16,"Mar",1991
"kbs.us","Mar/16/1991",72,1991-03-16,"Mar",1991
"kibber.in","Mar/16/1991",17.3000011444092,1991-03-16,"Mar",1991
"kidman.au","Mar/16/1991",8.40000057220459,1991-03-16,"Mar",1991
"kilp.fi","Mar/16/1991",81.7000045776367,1991-03-16,"Mar",1991
"kiny.au","Mar/16/1991",5.70000028610229,1991-03-16,"Mar",1991
"kirik.ee","Mar/16/1991",38.1000022888184,1991-03-16,"Mar",1991
"koffler.ca","Mar/16/1991",109.599998474121,1991-03-16,"Mar",1991
"konz.us","Mar/16/1991",60.7999992370605,1991-03-16,"Mar",1991
"konzn1b.us","Mar/16/1991",60.7999992370605,1991-03-16,"Mar",1991
"lagoas.br","Mar/16/1991",131,1991-03-16,"Mar",1991
"lake.us","Mar/16/1991",85.5,1991-03-16,"Mar",1991
"lakta.se","Mar/16/1991",87.5999984741211,1991-03-16,"Mar",1991
"lancaster.uk","Mar/16/1991",78.5999984741211,1991-03-16,"Mar",1991
"lead.us","Mar/16/1991",198.800003051758,1991-03-16,"Mar",1991
"look.us","Mar/16/1991",182.800003051758,1991-03-16,"Mar",1991
"lubb.us","Mar/16/1991",7.59999990463257,1991-03-16,"Mar",1991
"marc.ar","Mar/16/1991",48.2999992370605,1991-03-16,"Mar",1991
"mcdan.us","Mar/16/1991",104.700004577637,1991-03-16,"Mar",1991
