"site_code","date","pre_mm/month","plotdate","month","year"
"fnly.us","Feb/15/2002",99.8000030517578,2002-02-15,"Feb",2002
"free.de","Feb/15/2002",70.5,2002-02-15,"Feb",2002
"frue.ch","Feb/15/2002",93.9000015258789,2002-02-15,"Feb",2002
"gall.it","Feb/15/2002",88.9000015258789,2002-02-15,"Feb",2002
"gcnban.cn","Feb/15/2002",0.699999988079071,2002-02-15,"Feb",2002
"gcndan.cn","Feb/15/2002",0,2002-02-15,"Feb",2002
"gcnhai.cn","Feb/15/2002",0.400000005960464,2002-02-15,"Feb",2002
"gcnhon.cn","Feb/15/2002",4.90000009536743,2002-02-15,"Feb",2002
"gcnhul.cn","Feb/15/2002",1.70000004768372,2002-02-15,"Feb",2002
"gcnnaq.cn","Feb/15/2002",1,2002-02-15,"Feb",2002
"gcnsui.cn","Feb/15/2002",0.900000035762787,2002-02-15,"Feb",2002
"gcnura.cn","Feb/15/2002",0,2002-02-15,"Feb",2002
"gcnxil.cn","Feb/15/2002",0.200000002980232,2002-02-15,"Feb",2002
"gcnyan.cn","Feb/15/2002",2.29999995231628,2002-02-15,"Feb",2002
"gcnyou.cn","Feb/15/2002",3.29999995231628,2002-02-15,"Feb",2002
"gilb.za","Feb/15/2002",141.900009155273,2002-02-15,"Feb",2002
"glac.us","Feb/15/2002",135.300003051758,2002-02-15,"Feb",2002
"glcr.us","Feb/15/2002",13.6999998092651,2002-02-15,"Feb",2002
"hall.us","Feb/15/2002",44,2002-02-15,"Feb",2002
"hart.us","Feb/15/2002",15,2002-02-15,"Feb",2002
"hast.us","Feb/15/2002",55,2002-02-15,"Feb",2002
"hero.uk","Feb/15/2002",88.5999984741211,2002-02-15,"Feb",2002
"hnvr.us","Feb/15/2002",75.9000015258789,2002-02-15,"Feb",2002
"hogone.us","Feb/15/2002",31.8000011444092,2002-02-15,"Feb",2002
"hogtwo.us","Feb/15/2002",31.8000011444092,2002-02-15,"Feb",2002
"hopl.us","Feb/15/2002",71,2002-02-15,"Feb",2002
"hustai.mn","Feb/15/2002",0.200000002980232,2002-02-15,"Feb",2002
"jasp.us","Feb/15/2002",47.2000007629395,2002-02-15,"Feb",2002
"jena.de","Feb/15/2002",62.4000015258789,2002-02-15,"Feb",2002
"jorn.us","Feb/15/2002",20.3999996185303,2002-02-15,"Feb",2002
"kark.se","Feb/15/2002",99.4000015258789,2002-02-15,"Feb",2002
"kbs.us","Feb/15/2002",51.1000022888184,2002-02-15,"Feb",2002
"kibber.in","Feb/15/2002",60.4000015258789,2002-02-15,"Feb",2002
"kidman.au","Feb/15/2002",312.899993896484,2002-02-15,"Feb",2002
"kilp.fi","Feb/15/2002",84.3000030517578,2002-02-15,"Feb",2002
"kiny.au","Feb/15/2002",28.3000011444092,2002-02-15,"Feb",2002
"kirik.ee","Feb/15/2002",51.2000007629395,2002-02-15,"Feb",2002
"koffler.ca","Feb/15/2002",50.2000007629395,2002-02-15,"Feb",2002
"konz.us","Feb/15/2002",15.8000001907349,2002-02-15,"Feb",2002
"konzn1b.us","Feb/15/2002",15.8000001907349,2002-02-15,"Feb",2002
"lagoas.br","Feb/15/2002",261.700012207031,2002-02-15,"Feb",2002
"lake.us","Feb/15/2002",13,2002-02-15,"Feb",2002
"lakta.se","Feb/15/2002",83.5999984741211,2002-02-15,"Feb",2002
"lancaster.uk","Feb/15/2002",144,2002-02-15,"Feb",2002
"lead.us","Feb/15/2002",193.800003051758,2002-02-15,"Feb",2002
"look.us","Feb/15/2002",83.3000030517578,2002-02-15,"Feb",2002
"lubb.us","Feb/15/2002",13.4000005722046,2002-02-15,"Feb",2002
"marc.ar","Feb/15/2002",99.5999984741211,2002-02-15,"Feb",2002
"mcdan.us","Feb/15/2002",8.30000019073486,2002-02-15,"Feb",2002
"mcla.us","Feb/15/2002",45.7000007629395,2002-02-15,"Feb",2002
"meto.us","Feb/15/2002",31.8000011444092,2002-02-15,"Feb",2002
"mitch.au","Feb/15/2002",20.2000007629395,2002-02-15,"Feb",2002
"msla.us","Feb/15/2002",20.6000003814697,2002-02-15,"Feb",2002
"msum.us","Feb/15/2002",3.40000009536743,2002-02-15,"Feb",2002
"mtca.au","Feb/15/2002",2.5,2002-02-15,"Feb",2002
"neba.jp","Feb/15/2002",33,2002-02-15,"Feb",2002
"nilla.au","Feb/15/2002",59.9000015258789,2002-02-15,"Feb",2002
"nioo.nl","Feb/15/2002",117.200004577637,2002-02-15,"Feb",2002
"niwo.us","Feb/15/2002",11,2002-02-15,"Feb",2002
"ovor.mn","Feb/15/2002",0.200000002980232,2002-02-15,"Feb",2002
"pampa.ar","Feb/15/2002",39.9000015258789,2002-02-15,"Feb",2002
"pape.de","Feb/15/2002",109.900001525879,2002-02-15,"Feb",2002
"pich.ec","Feb/15/2002",210.800003051758,2002-02-15,"Feb",2002
"ping.au","Feb/15/2002",3.70000004768372,2002-02-15,"Feb",2002
"pinj.au","Feb/15/2002",63.7999992370605,2002-02-15,"Feb",2002
"podo.ec","Feb/15/2002",106.200004577637,2002-02-15,"Feb",2002
"potrok.ar","Feb/15/2002",10.9000005722046,2002-02-15,"Feb",2002
"ramsay.us","Feb/15/2002",74.5,2002-02-15,"Feb",2002
"rook.uk","Feb/15/2002",88.5999984741211,2002-02-15,"Feb",2002
"saana.fi","Feb/15/2002",84.3000030517578,2002-02-15,"Feb",2002
"sage.us","Feb/15/2002",59.2999992370605,2002-02-15,"Feb",2002
"saline.us","Feb/15/2002",8.10000038146973,2002-02-15,"Feb",2002
"sava.us","Feb/15/2002",64,2002-02-15,"Feb",2002
"sedg.us","Feb/15/2002",12,2002-02-15,"Feb",2002
"sereng.tz","Feb/15/2002",142.100006103516,2002-02-15,"Feb",2002
"sevi.us","Feb/15/2002",8.30000019073486,2002-02-15,"Feb",2002
"sgs.us","Feb/15/2002",5.90000009536743,2002-02-15,"Feb",2002
"shps.us","Feb/15/2002",26.1000003814697,2002-02-15,"Feb",2002
"sier.us","Feb/15/2002",57.4000015258789,2002-02-15,"Feb",2002
"sirsi.in","Feb/15/2002",0,2002-02-15,"Feb",2002
"smith.us","Feb/15/2002",228.5,2002-02-15,"Feb",2002
"spin.us","Feb/15/2002",34.7999992370605,2002-02-15,"Feb",2002
"spv.ar","Feb/15/2002",0.300000011920929,2002-02-15,"Feb",2002
"summ.za","Feb/15/2002",167.300003051758,2002-02-15,"Feb",2002
"sval.no","Feb/15/2002",16.3000011444092,2002-02-15,"Feb",2002
"temple.us","Feb/15/2002",38.2000007629395,2002-02-15,"Feb",2002
"thth.is","Feb/15/2002",94.9000015258789,2002-02-15,"Feb",2002
"tmlr.is","Feb/15/2002",94.9000015258789,2002-02-15,"Feb",2002
"trel.us","Feb/15/2002",49.9000015258789,2002-02-15,"Feb",2002
"tyso.us","Feb/15/2002",33.6000022888184,2002-02-15,"Feb",2002
"ucsc.us","Feb/15/2002",28.3999996185303,2002-02-15,"Feb",2002
"ufrec.us","Feb/15/2002",92.7000045776367,2002-02-15,"Feb",2002
"ukul.za","Feb/15/2002",146.699996948242,2002-02-15,"Feb",2002
"unc.us","Feb/15/2002",26.5,2002-02-15,"Feb",2002
"uwo.ca","Feb/15/2002",74.9000015258789,2002-02-15,"Feb",2002
"valm.ch","Feb/15/2002",154.800003051758,2002-02-15,"Feb",2002
"vaqu.mx","Feb/15/2002",28.3999996185303,2002-02-15,"Feb",2002
"varexp.no","Feb/15/2002",50.5,2002-02-15,"Feb",2002
"vargrass.no","Feb/15/2002",62.7000007629395,2002-02-15,"Feb",2002
"varheath.no","Feb/15/2002",62.7000007629395,2002-02-15,"Feb",2002
"vass.se","Feb/15/2002",99.4000015258789,2002-02-15,"Feb",2002
"wupatki.us","Feb/15/2002",0,2002-02-15,"Feb",2002
"xilin.cn","Feb/15/2002",0.200000002980232,2002-02-15,"Feb",2002
"yarra.au","Feb/15/2002",254.800003051758,2002-02-15,"Feb",2002
"abisko.se","Mar/16/2002",64.0999984741211,2002-03-16,"Mar",2002
"ahth.is","Mar/16/2002",36.7000007629395,2002-03-16,"Mar",2002
"amcamp.us","Mar/16/2002",304.800018310547,2002-03-16,"Mar",2002
"amlr.is","Mar/16/2002",36.7000007629395,2002-03-16,"Mar",2002
"anti.ec","Mar/16/2002",191.800003051758,2002-03-16,"Mar",2002
"arch.us","Mar/16/2002",18.5,2002-03-16,"Mar",2002
"azi.cn","Mar/16/2002",14.5,2002-03-16,"Mar",2002
"azitwo.cn","Mar/16/2002",14.5,2002-03-16,"Mar",2002
"badlau.de","Mar/16/2002",36.7000007629395,2002-03-16,"Mar",2002
"bari.ar","Mar/16/2002",53.2999992370605,2002-03-16,"Mar",2002
"barta.us","Mar/16/2002",17.3000011444092,2002-03-16,"Mar",2002
"bayr.de","Mar/16/2002",62.9000015258789,2002-03-16,"Mar",2002
"bldr.us","Mar/16/2002",23.8000011444092,2002-03-16,"Mar",2002
"bnbt.us","Mar/16/2002",23.3999996185303,2002-03-16,"Mar",2002
"bnch.us","Mar/16/2002",81.8000030517578,2002-03-16,"Mar",2002
"bogong.au","Mar/16/2002",45.5,2002-03-16,"Mar",2002
"bttr.us","Mar/16/2002",81.8000030517578,2002-03-16,"Mar",2002
"bunya.au","Mar/16/2002",69.2000045776367,2002-03-16,"Mar",2002
"burrawan.au","Mar/16/2002",90.0999984741211,2002-03-16,"Mar",2002
"burren.ie","Mar/16/2002",51.7999992370605,2002-03-16,"Mar",2002
"bynb.cn","Mar/16/2002",19,2002-03-16,"Mar",2002
"cbgb.us","Mar/16/2002",24.3999996185303,2002-03-16,"Mar",2002
"cdcr.us","Mar/16/2002",42.7999992370605,2002-03-16,"Mar",2002
"cdpt.us","Mar/16/2002",10.1000003814697,2002-03-16,"Mar",2002
"cereep.fr","Mar/16/2002",42.6000022888184,2002-03-16,"Mar",2002
"chilcas.ar","Mar/16/2002",201.5,2002-03-16,"Mar",2002
"comp.pt","Mar/16/2002",115.5,2002-03-16,"Mar",2002
"cowi.ca","Mar/16/2002",189.400009155273,2002-03-16,"Mar",2002
"derr.au","Mar/16/2002",24.6000003814697,2002-03-16,"Mar",2002
"doane.us","Mar/16/2002",25.3999996185303,2002-03-16,"Mar",2002
"drake.za","Mar/16/2002",44.9000015258789,2002-03-16,"Mar",2002
"elkh.us","Mar/16/2002",98.5,2002-03-16,"Mar",2002
"elliot.us","Mar/16/2002",9.90000057220459,2002-03-16,"Mar",2002
"elva.ee","Mar/16/2002",34.2999992370605,2002-03-16,"Mar",2002
"ethamc.au","Mar/16/2002",12.1000003814697,2002-03-16,"Mar",2002
"ethass.au","Mar/16/2002",12.1000003814697,2002-03-16,"Mar",2002
"fnly.us","Mar/16/2002",139.300003051758,2002-03-16,"Mar",2002
"free.de","Mar/16/2002",52.5,2002-03-16,"Mar",2002
"frue.ch","Mar/16/2002",84.0999984741211,2002-03-16,"Mar",2002
"gall.it","Mar/16/2002",7.59999990463257,2002-03-16,"Mar",2002
"gcnban.cn","Mar/16/2002",0,2002-03-16,"Mar",2002
"gcndan.cn","Mar/16/2002",0,2002-03-16,"Mar",2002
"gcnhai.cn","Mar/16/2002",3.40000009536743,2002-03-16,"Mar",2002
"gcnhon.cn","Mar/16/2002",23.1000003814697,2002-03-16,"Mar",2002
"gcnhul.cn","Mar/16/2002",2.70000004768372,2002-03-16,"Mar",2002
"gcnnaq.cn","Mar/16/2002",1.39999997615814,2002-03-16,"Mar",2002
"gcnsui.cn","Mar/16/2002",0.600000023841858,2002-03-16,"Mar",2002
"gcnura.cn","Mar/16/2002",3.70000004768372,2002-03-16,"Mar",2002
"gcnxil.cn","Mar/16/2002",7.5,2002-03-16,"Mar",2002
"gcnyan.cn","Mar/16/2002",6.20000028610229,2002-03-16,"Mar",2002
"gcnyou.cn","Mar/16/2002",8.90000057220459,2002-03-16,"Mar",2002
"gilb.za","Mar/16/2002",27.1000003814697,2002-03-16,"Mar",2002
"glac.us","Mar/16/2002",183.400009155273,2002-03-16,"Mar",2002
"glcr.us","Mar/16/2002",23.8000011444092,2002-03-16,"Mar",2002
"hall.us","Mar/16/2002",208.5,2002-03-16,"Mar",2002
"hart.us","Mar/16/2002",11.6999998092651,2002-03-16,"Mar",2002
"hast.us","Mar/16/2002",118.5,2002-03-16,"Mar",2002
"hero.uk","Mar/16/2002",48.2000007629395,2002-03-16,"Mar",2002
"hnvr.us","Mar/16/2002",114.900001525879,2002-03-16,"Mar",2002
"hogone.us","Mar/16/2002",114.900001525879,2002-03-16,"Mar",2002
"hogtwo.us","Mar/16/2002",114.900001525879,2002-03-16,"Mar",2002
"hopl.us","Mar/16/2002",76,2002-03-16,"Mar",2002
"hustai.mn","Mar/16/2002",4.30000019073486,2002-03-16,"Mar",2002
"jasp.us","Mar/16/2002",75.2000045776367,2002-03-16,"Mar",2002
"jena.de","Mar/16/2002",43.1000022888184,2002-03-16,"Mar",2002
"jorn.us","Mar/16/2002",0.400000005960464,2002-03-16,"Mar",2002
"kark.se","Mar/16/2002",80,2002-03-16,"Mar",2002
"kbs.us","Mar/16/2002",59.7999992370605,2002-03-16,"Mar",2002
"kibber.in","Mar/16/2002",34.9000015258789,2002-03-16,"Mar",2002
"kidman.au","Mar/16/2002",24.8000011444092,2002-03-16,"Mar",2002
"kilp.fi","Mar/16/2002",62.2999992370605,2002-03-16,"Mar",2002
"kiny.au","Mar/16/2002",20,2002-03-16,"Mar",2002
"kirik.ee","Mar/16/2002",39.6000022888184,2002-03-16,"Mar",2002
"koffler.ca","Mar/16/2002",61.1000022888184,2002-03-16,"Mar",2002
"konz.us","Mar/16/2002",28.6000003814697,2002-03-16,"Mar",2002
"konzn1b.us","Mar/16/2002",28.6000003814697,2002-03-16,"Mar",2002
"lagoas.br","Mar/16/2002",48.1000022888184,2002-03-16,"Mar",2002
"lake.us","Mar/16/2002",25.8000011444092,2002-03-16,"Mar",2002
"lakta.se","Mar/16/2002",64.0999984741211,2002-03-16,"Mar",2002
"lancaster.uk","Mar/16/2002",57.2999992370605,2002-03-16,"Mar",2002
"lead.us","Mar/16/2002",226.199996948242,2002-03-16,"Mar",2002
"look.us","Mar/16/2002",119.599998474121,2002-03-16,"Mar",2002
"lubb.us","Mar/16/2002",48,2002-03-16,"Mar",2002
"marc.ar","Mar/16/2002",172.600006103516,2002-03-16,"Mar",2002
"mcdan.us","Mar/16/2002",99.9000015258789,2002-03-16,"Mar",2002
"mcla.us","Mar/16/2002",88,2002-03-16,"Mar",2002
"meto.us","Mar/16/2002",114.900001525879,2002-03-16,"Mar",2002
"mitch.au","Mar/16/2002",4.09999990463257,2002-03-16,"Mar",2002
"msla.us","Mar/16/2002",42.2999992370605,2002-03-16,"Mar",2002
"msum.us","Mar/16/2002",19.3000011444092,2002-03-16,"Mar",2002
"mtca.au","Mar/16/2002",0.900000035762787,2002-03-16,"Mar",2002
"neba.jp","Mar/16/2002",117.300003051758,2002-03-16,"Mar",2002
"nilla.au","Mar/16/2002",42.5,2002-03-16,"Mar",2002
"nioo.nl","Mar/16/2002",41.9000015258789,2002-03-16,"Mar",2002
"niwo.us","Mar/16/2002",23.8000011444092,2002-03-16,"Mar",2002
"ovor.mn","Mar/16/2002",3,2002-03-16,"Mar",2002
"pampa.ar","Mar/16/2002",84.2000045776367,2002-03-16,"Mar",2002
"pape.de","Mar/16/2002",35.6000022888184,2002-03-16,"Mar",2002
"pich.ec","Mar/16/2002",325.200012207031,2002-03-16,"Mar",2002
"ping.au","Mar/16/2002",0.900000035762787,2002-03-16,"Mar",2002
"pinj.au","Mar/16/2002",117.900001525879,2002-03-16,"Mar",2002
"podo.ec","Mar/16/2002",107.200004577637,2002-03-16,"Mar",2002
"potrok.ar","Mar/16/2002",35.7000007629395,2002-03-16,"Mar",2002
"ramsay.us","Mar/16/2002",169.900009155273,2002-03-16,"Mar",2002
"rook.uk","Mar/16/2002",48.2000007629395,2002-03-16,"Mar",2002
"saana.fi","Mar/16/2002",62.2999992370605,2002-03-16,"Mar",2002
"sage.us","Mar/16/2002",111.700004577637,2002-03-16,"Mar",2002
"saline.us","Mar/16/2002",16.7000007629395,2002-03-16,"Mar",2002
"sava.us","Mar/16/2002",109.5,2002-03-16,"Mar",2002
"sedg.us","Mar/16/2002",31.3999996185303,2002-03-16,"Mar",2002
"sereng.tz","Mar/16/2002",122.599998474121,2002-03-16,"Mar",2002
"sevi.us","Mar/16/2002",0.800000011920929,2002-03-16,"Mar",2002
"sgs.us","Mar/16/2002",23.1000003814697,2002-03-16,"Mar",2002
"shps.us","Mar/16/2002",19.7000007629395,2002-03-16,"Mar",2002
"sier.us","Mar/16/2002",132.800003051758,2002-03-16,"Mar",2002
"sirsi.in","Mar/16/2002",0.699999988079071,2002-03-16,"Mar",2002
"smith.us","Mar/16/2002",244.5,2002-03-16,"Mar",2002
"spin.us","Mar/16/2002",161.400009155273,2002-03-16,"Mar",2002
"spv.ar","Mar/16/2002",26,2002-03-16,"Mar",2002
"summ.za","Mar/16/2002",18.6000003814697,2002-03-16,"Mar",2002
"sval.no","Mar/16/2002",14,2002-03-16,"Mar",2002
"temple.us","Mar/16/2002",64,2002-03-16,"Mar",2002
"thth.is","Mar/16/2002",36.4000015258789,2002-03-16,"Mar",2002
"tmlr.is","Mar/16/2002",36.4000015258789,2002-03-16,"Mar",2002
"trel.us","Mar/16/2002",65.0999984741211,2002-03-16,"Mar",2002
"tyso.us","Mar/16/2002",81.4000015258789,2002-03-16,"Mar",2002
"ucsc.us","Mar/16/2002",55.9000015258789,2002-03-16,"Mar",2002
"ufrec.us","Mar/16/2002",16.2000007629395,2002-03-16,"Mar",2002
"ukul.za","Mar/16/2002",24,2002-03-16,"Mar",2002
"unc.us","Mar/16/2002",99.5999984741211,2002-03-16,"Mar",2002
"uwo.ca","Mar/16/2002",80.7000045776367,2002-03-16,"Mar",2002
"valm.ch","Mar/16/2002",258.200012207031,2002-03-16,"Mar",2002
"vaqu.mx","Mar/16/2002",0.900000035762787,2002-03-16,"Mar",2002
"varexp.no","Mar/16/2002",45,2002-03-16,"Mar",2002
"vargrass.no","Mar/16/2002",54.1000022888184,2002-03-16,"Mar",2002
"varheath.no","Mar/16/2002",54.1000022888184,2002-03-16,"Mar",2002
"vass.se","Mar/16/2002",80,2002-03-16,"Mar",2002
"wupatki.us","Mar/16/2002",4.90000009536743,2002-03-16,"Mar",2002
"xilin.cn","Mar/16/2002",7.5,2002-03-16,"Mar",2002
"yarra.au","Mar/16/2002",90.7000045776367,2002-03-16,"Mar",2002
"abisko.se","Apr/16/2002",42.4000015258789,2002-04-16,"Apr",2002
"ahth.is","Apr/16/2002",51.6000022888184,2002-04-16,"Apr",2002
"amcamp.us","Apr/16/2002",165.400009155273,2002-04-16,"Apr",2002
"amlr.is","Apr/16/2002",51.6000022888184,2002-04-16,"Apr",2002
"anti.ec","Apr/16/2002",239.100006103516,2002-04-16,"Apr",2002
"arch.us","Apr/16/2002",55.9000015258789,2002-04-16,"Apr",2002
"azi.cn","Apr/16/2002",19.7000007629395,2002-04-16,"Apr",2002
"azitwo.cn","Apr/16/2002",19.7000007629395,2002-04-16,"Apr",2002
"badlau.de","Apr/16/2002",34,2002-04-16,"Apr",2002
"bari.ar","Apr/16/2002",62.7999992370605,2002-04-16,"Apr",2002
"barta.us","Apr/16/2002",39.9000015258789,2002-04-16,"Apr",2002
"bayr.de","Apr/16/2002",26.3000011444092,2002-04-16,"Apr",2002
"bldr.us","Apr/16/2002",11.1000003814697,2002-04-16,"Apr",2002
"bnbt.us","Apr/16/2002",83.3000030517578,2002-04-16,"Apr",2002
"bnch.us","Apr/16/2002",53.2000007629395,2002-04-16,"Apr",2002
"bogong.au","Apr/16/2002",82,2002-04-16,"Apr",2002
"bttr.us","Apr/16/2002",53.2000007629395,2002-04-16,"Apr",2002
"bunya.au","Apr/16/2002",7.40000009536743,2002-04-16,"Apr",2002
"burrawan.au","Apr/16/2002",6.5,2002-04-16,"Apr",2002
"burren.ie","Apr/16/2002",92.3000030517578,2002-04-16,"Apr",2002
"bynb.cn","Apr/16/2002",51.7000007629395,2002-04-16,"Apr",2002
"cbgb.us","Apr/16/2002",97.5,2002-04-16,"Apr",2002
"cdcr.us","Apr/16/2002",86.3000030517578,2002-04-16,"Apr",2002
"cdpt.us","Apr/16/2002",22.5,2002-04-16,"Apr",2002
"cereep.fr","Apr/16/2002",13.6000003814697,2002-04-16,"Apr",2002
"chilcas.ar","Apr/16/2002",83.9000015258789,2002-04-16,"Apr",2002
"comp.pt","Apr/16/2002",46.2000007629395,2002-04-16,"Apr",2002
"cowi.ca","Apr/16/2002",98.5999984741211,2002-04-16,"Apr",2002
"derr.au","Apr/16/2002",36.1000022888184,2002-04-16,"Apr",2002
"doane.us","Apr/16/2002",54.7999992370605,2002-04-16,"Apr",2002
"drake.za","Apr/16/2002",50.2999992370605,2002-04-16,"Apr",2002
"elkh.us","Apr/16/2002",12.1000003814697,2002-04-16,"Apr",2002
"elliot.us","Apr/16/2002",11,2002-04-16,"Apr",2002
"elva.ee","Apr/16/2002",19,2002-04-16,"Apr",2002
"ethamc.au","Apr/16/2002",4.30000019073486,2002-04-16,"Apr",2002
"ethass.au","Apr/16/2002",4.30000019073486,2002-04-16,"Apr",2002
"fnly.us","Apr/16/2002",82.5999984741211,2002-04-16,"Apr",2002
"free.de","Apr/16/2002",47.7999992370605,2002-04-16,"Apr",2002
"frue.ch","Apr/16/2002",86.0999984741211,2002-04-16,"Apr",2002
"gall.it","Apr/16/2002",90.7000045776367,2002-04-16,"Apr",2002
"gcnban.cn","Apr/16/2002",7.5,2002-04-16,"Apr",2002
"gcndan.cn","Apr/16/2002",19,2002-04-16,"Apr",2002
"gcnhai.cn","Apr/16/2002",11.3000001907349,2002-04-16,"Apr",2002
"gcnhon.cn","Apr/16/2002",35.1000022888184,2002-04-16,"Apr",2002
"gcnhul.cn","Apr/16/2002",28.5,2002-04-16,"Apr",2002
"gcnnaq.cn","Apr/16/2002",7.90000009536743,2002-04-16,"Apr",2002
"gcnsui.cn","Apr/16/2002",38.2000007629395,2002-04-16,"Apr",2002
"gcnura.cn","Apr/16/2002",21.5,2002-04-16,"Apr",2002
"gcnxil.cn","Apr/16/2002",23,2002-04-16,"Apr",2002
"gcnyan.cn","Apr/16/2002",28.8999996185303,2002-04-16,"Apr",2002
"gcnyou.cn","Apr/16/2002",37.2999992370605,2002-04-16,"Apr",2002
"gilb.za","Apr/16/2002",95.3000030517578,2002-04-16,"Apr",2002
"glac.us","Apr/16/2002",117.400001525879,2002-04-16,"Apr",2002
"glcr.us","Apr/16/2002",67.2000045776367,2002-04-16,"Apr",2002
"hall.us","Apr/16/2002",123.200004577637,2002-04-16,"Apr",2002
"hart.us","Apr/16/2002",32.5,2002-04-16,"Apr",2002
"hast.us","Apr/16/2002",20.6000003814697,2002-04-16,"Apr",2002
"hero.uk","Apr/16/2002",35.2999992370605,2002-04-16,"Apr",2002
"hnvr.us","Apr/16/2002",102.700004577637,2002-04-16,"Apr",2002
"hogone.us","Apr/16/2002",98.5,2002-04-16,"Apr",2002
"hogtwo.us","Apr/16/2002",98.5,2002-04-16,"Apr",2002
"hopl.us","Apr/16/2002",15.8000001907349,2002-04-16,"Apr",2002
"hustai.mn","Apr/16/2002",18.1000003814697,2002-04-16,"Apr",2002
"jasp.us","Apr/16/2002",8.10000038146973,2002-04-16,"Apr",2002
"jena.de","Apr/16/2002",33.5,2002-04-16,"Apr",2002
"jorn.us","Apr/16/2002",0.5,2002-04-16,"Apr",2002
"kark.se","Apr/16/2002",52.9000015258789,2002-04-16,"Apr",2002
"kbs.us","Apr/16/2002",84.5,2002-04-16,"Apr",2002
"kibber.in","Apr/16/2002",98.4000015258789,2002-04-16,"Apr",2002
"kidman.au","Apr/16/2002",0.699999988079071,2002-04-16,"Apr",2002
"kilp.fi","Apr/16/2002",31.3999996185303,2002-04-16,"Apr",2002
"kiny.au","Apr/16/2002",12.8000001907349,2002-04-16,"Apr",2002
"kirik.ee","Apr/16/2002",12.9000005722046,2002-04-16,"Apr",2002
"koffler.ca","Apr/16/2002",90.0999984741211,2002-04-16,"Apr",2002
"konz.us","Apr/16/2002",94.5,2002-04-16,"Apr",2002
"konzn1b.us","Apr/16/2002",94.5,2002-04-16,"Apr",2002
"lagoas.br","Apr/16/2002",14.1999998092651,2002-04-16,"Apr",2002
"lake.us","Apr/16/2002",65.8000030517578,2002-04-16,"Apr",2002
"lakta.se","Apr/16/2002",42.4000015258789,2002-04-16,"Apr",2002
"lancaster.uk","Apr/16/2002",69,2002-04-16,"Apr",2002
"lead.us","Apr/16/2002",160.199996948242,2002-04-16,"Apr",2002
"look.us","Apr/16/2002",86,2002-04-16,"Apr",2002
"lubb.us","Apr/16/2002",37.9000015258789,2002-04-16,"Apr",2002
"marc.ar","Apr/16/2002",63.7000007629395,2002-04-16,"Apr",2002
"mcdan.us","Apr/16/2002",86.5,2002-04-16,"Apr",2002
"mcla.us","Apr/16/2002",8.60000038146973,2002-04-16,"Apr",2002
"meto.us","Apr/16/2002",98.5,2002-04-16,"Apr",2002
"mitch.au","Apr/16/2002",2.5,2002-04-16,"Apr",2002
"msla.us","Apr/16/2002",17.2000007629395,2002-04-16,"Apr",2002
"msum.us","Apr/16/2002",37.6000022888184,2002-04-16,"Apr",2002
"mtca.au","Apr/16/2002",26.8999996185303,2002-04-16,"Apr",2002
"neba.jp","Apr/16/2002",97.2000045776367,2002-04-16,"Apr",2002
"nilla.au","Apr/16/2002",50.2999992370605,2002-04-16,"Apr",2002
"nioo.nl","Apr/16/2002",51.5,2002-04-16,"Apr",2002
"niwo.us","Apr/16/2002",11.1000003814697,2002-04-16,"Apr",2002
"ovor.mn","Apr/16/2002",15.6999998092651,2002-04-16,"Apr",2002
"pampa.ar","Apr/16/2002",49.5,2002-04-16,"Apr",2002
"pape.de","Apr/16/2002",49.2999992370605,2002-04-16,"Apr",2002
"pich.ec","Apr/16/2002",374.800018310547,2002-04-16,"Apr",2002
"ping.au","Apr/16/2002",34.7999992370605,2002-04-16,"Apr",2002
"pinj.au","Apr/16/2002",23.8999996185303,2002-04-16,"Apr",2002
"podo.ec","Apr/16/2002",169.900009155273,2002-04-16,"Apr",2002
"potrok.ar","Apr/16/2002",37.4000015258789,2002-04-16,"Apr",2002
"ramsay.us","Apr/16/2002",97.0999984741211,2002-04-16,"Apr",2002
"rook.uk","Apr/16/2002",35.2999992370605,2002-04-16,"Apr",2002
"saana.fi","Apr/16/2002",31.3999996185303,2002-04-16,"Apr",2002
"sage.us","Apr/16/2002",57,2002-04-16,"Apr",2002
"saline.us","Apr/16/2002",31.8000011444092,2002-04-16,"Apr",2002
"sava.us","Apr/16/2002",42.7999992370605,2002-04-16,"Apr",2002
"sedg.us","Apr/16/2002",12.6000003814697,2002-04-16,"Apr",2002
"sereng.tz","Apr/16/2002",144.600006103516,2002-04-16,"Apr",2002
"sevi.us","Apr/16/2002",3.90000009536743,2002-04-16,"Apr",2002
"sgs.us","Apr/16/2002",9.19999980926514,2002-04-16,"Apr",2002
"shps.us","Apr/16/2002",39.2000007629395,2002-04-16,"Apr",2002
"sier.us","Apr/16/2002",20.5,2002-04-16,"Apr",2002
"sirsi.in","Apr/16/2002",11.5,2002-04-16,"Apr",2002
"smith.us","Apr/16/2002",142.5,2002-04-16,"Apr",2002
"spin.us","Apr/16/2002",131.900009155273,2002-04-16,"Apr",2002
"spv.ar","Apr/16/2002",8.5,2002-04-16,"Apr",2002
"summ.za","Apr/16/2002",128.800003051758,2002-04-16,"Apr",2002
"sval.no","Apr/16/2002",46.6000022888184,2002-04-16,"Apr",2002
"temple.us","Apr/16/2002",41.7999992370605,2002-04-16,"Apr",2002
"thth.is","Apr/16/2002",74.2000045776367,2002-04-16,"Apr",2002
